recording_givid	survey	type_observed	classif_key	type_cover
IV2021012619312392	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2021012619414085	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	23
IV2021012619472519	N2000meetnet_Grasland_BHM	1330_hpr	Habitatsleutel v5	100
IV2021012810575822	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	87
IV2021012811225646	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021012811583289	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021012812153975	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021012814205997	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	85
IV2021012814220819	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021012814295639	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	80
IV2021012814304459	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021012814405758	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	72
IV2021012814423067	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021012815152551	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2021012815174568	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2021012815295167	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	60
IV2021012815431028	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2021012815483282	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	44
IV2021012815552609	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2021012912113932	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021012912164517	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021012918041681	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021012918061488	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021020122084267	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	20
IV2021020122134201	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	100
IV2021020122244119	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	50
IV2021020122272226	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020209383152	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	60
IV2021020209412979	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020310360704	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	10
IV2021020310360704	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	90
IV2021020311125571	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2021020311555972	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	95
IV2021020311555972	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	5
IV2021020312011653	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020312441990	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021020313074317	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021020315180623	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	20
IV2021020315180623	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	50
IV2021020315180623	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	30
IV2021020315325351	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	100
IV2021020318044186	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	55
IV2021020318044186	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	45
IV2021020318085555	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	100
IV2021020812015021	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	20
IV2021020812015021	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	80
IV2021020812040795	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021020812481017	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	100
IV2021020812520105	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	100
IV2021020813375412	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021020813433421	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021020816225981	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	25
IV2021020816225981	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	75
IV2021020816253345	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021020816370382	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	25
IV2021020816370382	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	60
IV2021020816370382	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	15
IV2021020816390743	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020816560097	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	10
IV2021020816560097	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	10
IV2021020816560097	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	80
IV2021020816583704	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020910155441	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	15
IV2021020910155441	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	85
IV2021020910185430	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021020911000800	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020911020461	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020911184688	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	5
IV2021020911184688	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	95
IV2021020911210746	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021020912560994	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021020913072938	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021020913215942	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021020913245178	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021020913514220	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	20
IV2021020913514220	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	30
IV2021020913514220	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	50
IV2021020914032298	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021020914291444	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021020914425657	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021020915334073	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2021020915383240	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2021020915562064	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	20
IV2021020915562064	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	60
IV2021020915562064	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	20
IV2021020916425718	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	15
IV2021020916425718	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	85
IV2021021017234254	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	95
IV2021021017234254	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	5
IV2021021017253747	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	50
IV2021021116214310	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021117221269	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021118354522	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021021208503675	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021021215555995	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	
IV2021021217063708	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	5
IV2021021217063708	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	45
IV2021021217063708	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	50
IV2021021219501413	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	80
IV2021021219574997	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021021220084770	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	30
IV2021021220114269	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021516334763	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	10
IV2021021516334763	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	20
IV2021021516334763	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	70
IV2021021516522470	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021021615585106	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	50
IV2021021616014407	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021616114876	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	30
IV2021021616150916	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021812391093	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021021812420586	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021021814202479	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021814243054	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021021814592119	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021021815005509	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021021815145590	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021021816160483	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021021816364719	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021021816514337	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021030414004295	N2000meetnet_Duinen_BHM	-9	Habitatsleutel v5	20
IV2021030414004295	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	75
IV2021030414004295	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	5
IV2021030414080835	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	100
IV2021030414321464	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	90
IV2021030414321464	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	5
IV2021030414321464	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	5
IV2021030414365081	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	90
IV2021030414365081	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	10
IV2021030415195566	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	10
IV2021030415195566	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	80
IV2021030415195566	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	10
IV2021030415234918	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2021030415412295	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	60
IV2021030415412295	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	40
IV2021030415431720	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	100
IV2021030415543138	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	50
IV2021030415543138	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	50
IV2021030415574137	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	20
IV2021030415574137	N2000meetnet_Duinen_BHM	2170	Habitatsleutel v5	80
IV2021030416045344	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	50
IV2021030416045344	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	5
IV2021030416045344	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	20
IV2021030416045344	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	25
IV2021030416074050	N2000meetnet_Duinen_BHM	2190_mp	Habitatsleutel v5	100
IV2021030416263133	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021030416513184	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021030417054314	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	
IV2021031014190674	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021031014461432	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	
IV2021031014570260	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021031015595629	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	
IV2021031016023226	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021031016112450	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	
IV2021031016140238	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2021031016210081	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	
IV2021031016231178	N2000meetnet_Duinen_BHM	2130	Habitatsleutel v5	100
IV2021031016342319	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	
IV2021031016363298	N2000meetnet_Duinen_BHM	2180	Habitatsleutel v5	100
IV2021031211493518	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	
IV2021031211493518	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	
IV2021031211544343	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	40
IV2021031211544343	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	60
IV2021071416240557	N2000_Duinen_fieldapp	2130_had	Habitatsleutel v5	100
IV2021071416240932	N2000_Duinen_fieldapp	2130_had	Habitatsleutel v5	100
IV2021071921130258	N2000_Duinen_fieldapp	2130_had	Habitatsleutel v5	100
IV2021091710580627	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710580801	N2000_Duinen_fieldapp	2190_mp	Habitatsleutel v5	100
IV2021091710580945	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710581136	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710581298	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710581356	N2000_Duinen_fieldapp	2190_mp	Habitatsleutel v5	100
IV2021091710581586	N2000_Duinen_fieldapp	2190_mp	Habitatsleutel v5	100
IV2021091710581620	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2021091710581839	N2000_Duinen_fieldapp	2190_mp	Habitatsleutel v5	100
IV2021091710581912	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710582095	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710582214	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2021091710582364	N2000_Duinen_fieldapp	2190_mp	Habitatsleutel v5	100
IV2021091710582555	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	100
IV2021091710582633	N2000_Duinen_fieldapp	2130_hd	Habitatsleutel v5	100
IV2021091710582765	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	90
IV2021091710582908	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	60
IV2021091710583036	N2000_Duinen_fieldapp	2190	Habitatsleutel v5	100
IV2021091710583218	N2000_Duinen_fieldapp	2170	Habitatsleutel v5	70
IV2021110917154384	N2000_6510_droogte	6510	Habitatsleutel v5	100
IV2021120810015003	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	50
IV2021120814532166	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	70
IV2021120816050713	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2021120909551147	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	90
IV2021120910162640	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	70
IV2021120911133706	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2021120912071334	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	90
IV2021121009351259	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	70
IV2021121009513536	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	90
IV2021121010562649	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2021121012021172	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2021121012265816	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2021121013463152	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	80
IV2021121013573179	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	100
IV2021121014112438	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	60
IV2021121014201006	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	70
IV2021121014550732	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	100
IV2021121015095749	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	80
IV2021121015355696	N2000meetnet_Bos_91E0_sf	91E0_sf	Habitatsleutel v2018	90
IV2022022620200442	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	60
IV2022022620284834	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2022022621455747	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	60
IV2022022621522506	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2022022622253016	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	85
IV2022022622363959	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022622544515	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	80
IV2022022623030182	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022022623181075	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	80
IV2022022623241598	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022715240205	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022721063192	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022818175616	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	85
IV2022022818203568	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022818342797	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022818365753	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022818481202	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022818522286	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022022819065319	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022022819130686	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022030112232741	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	80
IV2022030112284715	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022030209540567	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	75
IV2022030210003057	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022030210174364	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030210245061	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030210333141	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030210363565	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030213183192	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030213233916	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030213370159	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030213394969	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030320251055	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030320284365	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022030320363678	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	85
IV2022030320395951	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022030716050881	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2022030716265191	N2000meetnet_Moeras_BHM	7140_oli	Habitatsleutel v5	100
IV2022030813442125	N2000meetnet_Moeras_BHM	0	Habitatsleutel v5	5
IV2022030813442125	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	95
IV2022030814423559	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2022030815014028	N2000meetnet_Moeras_BHM	0	Habitatsleutel v5	45
IV2022030815014028	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	55
IV2022030820022362	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2022030909573927	N2000meetnet_Moeras_BHM	-9	Habitatsleutel v5	50
IV2022030909573927	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	50
IV2022030910341806	N2000meetnet_Moeras_BHM	7140_meso	Habitatsleutel v5	100
IV2022031008503476	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	25
IV2022031008503476	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	75
IV2022031009405074	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031010341264	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031012183617	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031012392819	N2000meetnet_Grasland_BHM	0	Habitatsleutel v5	70
IV2022031012392819	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	30
IV2022031013332985	N2000meetnet_Grasland_BHM	6410	Habitatsleutel v5	100
IV2022031014462251	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031511350730	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	70
IV2022031511405868	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2022031512323513	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031513374942	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031516273992	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031516330287	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031609191480	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031609232606	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031609582306	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	25
IV2022031610041121	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2022031610244106	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	60
IV2022031610320843	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022031611044320	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022031611215656	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022031611480796	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022031611594417	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022031613224934	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031613422004	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031613571747	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031614031767	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031614182104	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031614215349	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031614343498	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031615023963	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031615151196	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031615200103	N2000meetnet_Duinen_BHM	2130_had	Habitatsleutel v5	100
IV2022031615394807	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	40
IV2022031616040407	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022031616195962	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2022031616292374	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2022031619475662	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	60
IV2022031619525464	N2000meetnet_Duinen_BHM	2130_hd	Habitatsleutel v5	100
IV2022031620124918	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	70
IV2022031620180663	N2000meetnet_Duinen_BHM	2120	Habitatsleutel v5	100
IV2022031620244735	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022031620295649	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022031620420928	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	50
IV2022031620520353	N2000meetnet_Duinen_BHM	2160	Habitatsleutel v5	100
IV2022031621080356	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	70
IV2022031621120972	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
IV2022031709241500	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031709505495	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031711181536	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031712335259	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031713202316	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031713495377	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022031714152010	N2000meetnet_Grasland_BHM	6410_mo	Habitatsleutel v5	100
IV2022032109223660	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	50
IV2022032109305242	N2000meetnet_Duinen_BHM	2190	Habitatsleutel v5	100
