survey	recording_givid	user_reference	structure_var_code	structure_var	cover	cover_code
N2000meetnet_Duinen_BHM	IV2022030209540567	665653	pioni	pionier_2160	3	T
N2000meetnet_Duinen_BHM	IV2022030210174364	2741	klver	beperkte verstuiving_2120	40	40
N2000meetnet_Duinen_BHM	IV2022030210174364	2741	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030210174364	2741	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022030210174364	2741	stver	sterke verstuiving_2120	60	60
N2000meetnet_Duinen_BHM	IV2022030210174364	2741	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022030210174364	2741	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022030210333141	461493	klver	beperkte verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2022030210333141	461493	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030210333141	461493	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022030210333141	461493	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030210333141	461493	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022030210333141	461493	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2022030213183192	136885	klver	beperkte verstuiving_2120	10	10
N2000meetnet_Duinen_BHM	IV2022030213183192	136885	gfixe	gefixeerd_2120	90	90
N2000meetnet_Duinen_BHM	IV2022030213183192	136885	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022030213183192	136885	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030213183192	136885	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022030213183192	136885	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022030213370159	514741	klver	beperkte verstuiving_2120	90	90
N2000meetnet_Duinen_BHM	IV2022030213370159	514741	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030213370159	514741	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022030213370159	514741	stver	sterke verstuiving_2120	10	10
N2000meetnet_Duinen_BHM	IV2022030213370159	514741	struc	structuurverstoringen (puin, …)	1	1
N2000meetnet_Duinen_BHM	IV2022030213370159	514741	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022030320251055	513461	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030320251055	513461	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022030320251055	513461	rijsh	rijshout bij type 2120	5	5
N2000meetnet_Duinen_BHM	IV2022030320251055	513461	stver	sterke verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2022030320251055	513461	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022030320251055	513461	bos	verbossing	3	3
N2000meetnet_Duinen_BHM	IV2022030320363678	370101	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022030320363678	370101	degne	degeneratie_2160	15	B
N2000meetnet_Duinen_BHM	IV2022030320363678	370101	ontwi	ontwikkeling_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022030320363678	370101	opple	open plek_2160	3	T
N2000meetnet_Duinen_BHM	IV2022030320363678	370101	pioni	pionier_2160	15	B
N2000meetnet_Moeras_BHM	IV2022030716050881	1470454	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2022030716050881	1470454	bos	verbossing	5	5
N2000meetnet_Moeras_BHM	IV2022030813442125	1012434	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2022030813442125	1012434	bos	verbossing	10	10
N2000meetnet_Moeras_BHM	IV2022030815014028	300918	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2022030815014028	300918	bos	verbossing	0	0
N2000meetnet_Moeras_BHM	IV2022030909573927	555830	struc	structuurschade	0	0
N2000meetnet_Moeras_BHM	IV2022030909573927	555830	bos	verbossing	55	55
N2000meetnet_Grasland_BHM	IV2022031008503476	2435666	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022031010341264	2643702	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022031012392819	1305334	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022031014462251	3859846	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022031511350730	11413617	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031512323513	dh_02	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031516273992	dh_05	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022031609191480	338033	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031609582306	dh_04	bos	verbossing	3	3
N2000meetnet_Duinen_BHM	IV2022031610244106	438065	klver	beperkte verstuiving_2120	40	40
N2000meetnet_Duinen_BHM	IV2022031610244106	438065	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022031610244106	438065	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022031610244106	438065	stver	sterke verstuiving_2120	60	60
N2000meetnet_Duinen_BHM	IV2022031610244106	438065	struc	structuurverstoringen (puin, …)	1	1
N2000meetnet_Duinen_BHM	IV2022031610244106	438065	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2022031611044320	454449	klver	beperkte verstuiving_2120	30	30
N2000meetnet_Duinen_BHM	IV2022031611044320	454449	gfixe	gefixeerd_2120	50	50
N2000meetnet_Duinen_BHM	IV2022031611044320	454449	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022031611044320	454449	stver	sterke verstuiving_2120	20	20
N2000meetnet_Duinen_BHM	IV2022031611044320	454449	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022031611044320	454449	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022031611480796	192305	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022031611480796	192305	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022031611480796	192305	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031613224934	57521	bos	verbossing	30	30
N2000meetnet_Duinen_BHM	IV2022031613571747	581809	bos	verbossing	15	15
N2000meetnet_Duinen_BHM	IV2022031614182104	319665	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022031614343498	ca_15	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031615151196	dh_07	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031615394807	259889	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022031615394807	259889	gfixe	gefixeerd_2120	70	70
N2000meetnet_Duinen_BHM	IV2022031615394807	259889	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022031615394807	259889	stver	sterke verstuiving_2120	30	30
N2000meetnet_Duinen_BHM	IV2022031615394807	259889	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022031615394807	259889	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031616195962	ov_91	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031619475662	159537	bos	verbossing	70	70
N2000meetnet_Duinen_BHM	IV2022031620124918	122673	klver	beperkte verstuiving_2120	30	30
N2000meetnet_Duinen_BHM	IV2022031620124918	122673	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022031620124918	122673	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022031620124918	122673	stver	sterke verstuiving_2120	70	70
N2000meetnet_Duinen_BHM	IV2022031620124918	122673	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022031620124918	122673	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031620244735	130865	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022031620244735	130865	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022031620420928	720689	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022031620420928	720689	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022031620420928	720689	bos	verbossing	20	20
N2000meetnet_Duinen_BHM	IV2022031621080356	7220533	bos	verbossing	4	4
N2000meetnet_Grasland_BHM	IV2022031709505495	3668438	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022031712335259	522710	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022031713495377	3864710	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022032109223660	8207669	bos	verbossing	7	7
N2000meetnet_Grasland_BHM	IV2022032109521908	20390	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022032110412070	7159093	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022032111193875	7421237	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022032111433237	458037	bos	verbossing	4	4
N2000meetnet_Grasland_BHM	IV2022032112062475	2534662	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022032112371561	2993969	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022032113160894	6139697	bos	verbossing	3	3
N2000meetnet_Duinen_BHM	IV2022032113324715	4779825	bos	verbossing	5	5
N2000meetnet_Duinen_BHM	IV2022032113550270	1896241	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022032114372651	9760561	bos	verbossing	25	25
N2000meetnet_Duinen_BHM	IV2022032120074193	hs_12	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022032120074193	hs_12	degne	degeneratie_2160	15	B
N2000meetnet_Duinen_BHM	IV2022032120074193	hs_12	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022032120074193	hs_12	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022032120503639	hs_08	bos	verbossing	30	30
N2000meetnet_Duinen_BHM	IV2022032121135735	hs_17	bos	verbossing	20	20
N2000meetnet_Duinen_BHM	IV2022032121272563	hs_05	ontwi	ontwikkeling_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022032121272563	hs_05	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022032121272563	hs_05	bos	verbossing	5	5
N2000meetnet_Grasland_BHM	IV2022032121435531	2902665	bos	verbossing	30	30
N2000meetnet_Grasland_BHM	IV2022032310310813	236742	bos	verbossing	6	6
N2000meetnet_Duinen_BHM	IV2022032311062202	dh_11	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022032311463148	243758	bos	verbossing	20	20
N2000meetnet_Grasland_BHM	IV2022032312524429	1950913	bos	verbossing	5	5
N2000meetnet_Grasland_BHM	IV2022032313595677	65281	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022032414092660	958166	bos	verbossing	3	3
N2000meetnet_Grasland_BHM	IV2022032415233158	730758	bos	verbossing	20	20
N2000meetnet_Grasland_BHM	IV2022032511305741	3428530	bos	verbossing	15	15
N2000meetnet_Grasland_BHM	IV2022032513201054	638582	bos	verbossing	10	10
N2000meetnet_Grasland_BHM	IV2022032514214801	470546	bos	verbossing	1	1
N2000meetnet_Grasland_BHM	IV2022032515502975	66486	bos	verbossing	0	0
N2000meetnet_Grasland_BHM	IV2022032516105561	36790	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022042710222638	329841	clima	climax_2160	15	B
N2000meetnet_Duinen_BHM	IV2022042710222638	329841	degne	degeneratie_2160	15	B
N2000meetnet_Duinen_BHM	IV2022042710222638	329841	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022042710222638	329841	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022042710222638	329841	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022042710222638	329841	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2022042710554038	bd_11	bos	verbossing	5	5
N2000meetnet_Duinen_BHM	IV2022042716103709	bd_14	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022042716235735	456817	klver	beperkte verstuiving_2120	5	5
N2000meetnet_Duinen_BHM	IV2022042716235735	456817	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022042716235735	456817	stver	sterke verstuiving_2120	95	95
N2000meetnet_Duinen_BHM	IV2022042716235735	456817	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022042716360493	12401	klver	beperkte verstuiving_2120	20	20
N2000meetnet_Duinen_BHM	IV2022042716360493	12401	gfixe	gefixeerd_2120	80	80
N2000meetnet_Duinen_BHM	IV2022042716360493	12401	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022042716360493	12401	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022042716360493	12401	struc	structuurverstoringen (puin, …)	1	1
N2000meetnet_Duinen_BHM	IV2022042716360493	12401	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022042716522756	6579569	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022042717395837	532849	klver	beperkte verstuiving_2120	5	5
N2000meetnet_Duinen_BHM	IV2022042717395837	532849	gfixe	gefixeerd_2120	95	95
N2000meetnet_Duinen_BHM	IV2022042717395837	532849	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022042717395837	532849	stver	sterke verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022042717395837	532849	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022042717395837	532849	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022042809093911	6389361	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022042809325082	4013365	bos	verbossing	2	2
N2000meetnet_Duinen_BHM	IV2022042814541748	6094133	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022042816324163	360241	klver	beperkte verstuiving_2120	90	90
N2000meetnet_Duinen_BHM	IV2022042816324163	360241	gfixe	gefixeerd_2120	5	5
N2000meetnet_Duinen_BHM	IV2022042816324163	360241	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022042816324163	360241	stver	sterke verstuiving_2120	5	5
N2000meetnet_Duinen_BHM	IV2022042816324163	360241	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022042816324163	360241	bos	verbossing	3	3
N2000meetnet_Duinen_BHM	IV2022042911172217	339505	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022042911172217	339505	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022042911172217	339505	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022042911172217	339505	stver	sterke verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2022042911172217	339505	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022042911172217	339505	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022042911313354	634417	klver	beperkte verstuiving_2120	5	5
N2000meetnet_Duinen_BHM	IV2022042911313354	634417	gfixe	gefixeerd_2120	5	5
N2000meetnet_Duinen_BHM	IV2022042911313354	634417	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022042911313354	634417	stver	sterke verstuiving_2120	90	90
N2000meetnet_Duinen_BHM	IV2022042911313354	634417	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022042911313354	634417	bos	verbossing	5	5
N2000meetnet_Duinen_BHM	IV2022042912314790	sc_03	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022042912314790	sc_03	degne	degeneratie_2160	3	T
N2000meetnet_Duinen_BHM	IV2022042912314790	sc_03	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022042912314790	sc_03	opple	open plek_2160	1.5	WT
N2000meetnet_Duinen_BHM	IV2022050313162490	dp_11	bos	verbossing	16	16
N2000meetnet_Duinen_BHM	IV2022050313330804	dp_10	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2022050314444562	556849	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022050314444562	556849	degne	degeneratie_2160	3	T
N2000meetnet_Duinen_BHM	IV2022050314444562	556849	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022050417391801	601649	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022050417391801	601649	degne	degeneratie_2160	15	B
N2000meetnet_Duinen_BHM	IV2022050417391801	601649	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022050417391801	601649	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051014092363	3550769	bos	verbossing	10	10
N2000meetnet_Duinen_BHM	IV2022051014311949	dp_09	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051014311949	dp_09	degne	degeneratie_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051014311949	dp_09	ontwi	ontwikkeling_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051014311949	dp_09	opple	open plek_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051014311949	dp_09	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051014492331	dp_08	bos	verbossing	30	30
N2000meetnet_Duinen_BHM	IV2022051016460269	3812913	bos	verbossing	15	15
N2000meetnet_Duinen_BHM	IV2022051017031260	hs_13	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051017031260	hs_13	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051017294517	hs_04	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051017294517	hs_04	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051111104053	514225	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051111104053	514225	degne	degeneratie_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051111104053	514225	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051111104053	514225	pioni	pionier_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051111241288	dp_13	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022051114041101	606001	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051114041101	606001	degne	degeneratie_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051114041101	606001	ontwi	ontwikkeling_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051114301465	405041	clima	climax_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051114301465	405041	degne	degeneratie_2160	1.5	WT
N2000meetnet_Duinen_BHM	IV2022051114301465	405041	ontwi	ontwikkeling_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051114301465	405041	pioni	pionier_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051115125222	667185	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051115125222	667185	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051115125222	667185	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051115125222	667185	pioni	pionier_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051115250806	399281	klver	beperkte verstuiving_2120	15	15
N2000meetnet_Duinen_BHM	IV2022051115250806	399281	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022051115250806	399281	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022051115250806	399281	stver	sterke verstuiving_2120	85	85
N2000meetnet_Duinen_BHM	IV2022051115250806	399281	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022051115250806	399281	bos	verbossing	1	1
N2000meetnet_Duinen_BHM	IV2022051115414552	hb_01	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051115414552	hb_01	degne	degeneratie_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051115414552	hb_01	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051115414552	hb_01	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051115414552	hb_01	pioni	pionier_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051116090484	96433	klver	beperkte verstuiving_2120	5	5
N2000meetnet_Duinen_BHM	IV2022051116090484	96433	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022051116090484	96433	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022051116090484	96433	stver	sterke verstuiving_2120	95	95
N2000meetnet_Duinen_BHM	IV2022051116090484	96433	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022051116090484	96433	bos	verbossing	7	7
N2000meetnet_Duinen_BHM	IV2022051121280729	double_358577	klver	beperkte verstuiving_2120	10	10
N2000meetnet_Duinen_BHM	IV2022051121280729	double_358577	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022051121280729	double_358577	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022051121280729	double_358577	stver	sterke verstuiving_2120	90	90
N2000meetnet_Duinen_BHM	IV2022051121280729	double_358577	struc	structuurverstoringen (puin, …)	1	1
N2000meetnet_Duinen_BHM	IV2022051121280729	double_358577	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022051121423253	25777	klver	beperkte verstuiving_2120	0	0
N2000meetnet_Duinen_BHM	IV2022051121423253	25777	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022051121423253	25777	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022051121423253	25777	stver	sterke verstuiving_2120	100	100
N2000meetnet_Duinen_BHM	IV2022051121423253	25777	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022051121423253	25777	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022051121522097	431281	klver	beperkte verstuiving_2120	50	50
N2000meetnet_Duinen_BHM	IV2022051121522097	431281	gfixe	gefixeerd_2120	30	30
N2000meetnet_Duinen_BHM	IV2022051121522097	431281	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022051121522097	431281	stver	sterke verstuiving_2120	20	20
N2000meetnet_Duinen_BHM	IV2022051121522097	431281	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022051121522097	431281	bos	verbossing	5	5
N2000meetnet_Duinen_BHM	IV2022051217190442	wz_11	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022051218364845	4608177	bos	verbossing	3	3
N2000meetnet_Duinen_BHM	IV2022051218575555	11686065	bos	verbossing	0	0
N2000meetnet_Duinen_BHM	IV2022051221331057	169137	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051221331057	169137	opple	open plek_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051221495105	402609	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051221495105	402609	degne	degeneratie_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051221495105	402609	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051221495105	402609	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051222053917	wo_03	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051222053917	wo_03	degne	degeneratie_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051222194996	nd_15	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051222194996	nd_15	degne	degeneratie_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051222194996	nd_15	ontwi	ontwikkeling_2160	3	T
N2000meetnet_Duinen_BHM	IV2022051222194996	nd_15	pioni	pionier_2160	1.5	WT
N2000meetnet_Duinen_BHM	IV2022051222383211	678065	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051222383211	678065	ontwi	ontwikkeling_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051222383211	678065	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051222520494	nd_03	clima	climax_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051222520494	nd_03	degne	degeneratie_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051222520494	nd_03	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051222520494	nd_03	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051222520494	nd_03	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051309175981	415921	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051309175981	415921	ontwi	ontwikkeling_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051309175981	415921	pioni	pionier_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051309304666	456881	clima	climax_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051309304666	456881	degne	degeneratie_2160	37.5	KB
N2000meetnet_Duinen_BHM	IV2022051309304666	456881	ontwi	ontwikkeling_2160	62.5	HB
N2000meetnet_Duinen_BHM	IV2022051309304666	456881	opple	open plek_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051309464011	305329	klver	beperkte verstuiving_2120	5	5
N2000meetnet_Duinen_BHM	IV2022051309464011	305329	gfixe	gefixeerd_2120	0	0
N2000meetnet_Duinen_BHM	IV2022051309464011	305329	rijsh	rijshout bij type 2120	0	0
N2000meetnet_Duinen_BHM	IV2022051309464011	305329	stver	sterke verstuiving_2120	95	95
N2000meetnet_Duinen_BHM	IV2022051309464011	305329	struc	structuurverstoringen (puin, …)	0	0
N2000meetnet_Duinen_BHM	IV2022051309464011	305329	bos	verbossing	12	12
N2000meetnet_Duinen_BHM	IV2022051309565349	oh_08	clima	climax_2160	87.5	D
N2000meetnet_Duinen_BHM	IV2022051309565349	oh_08	degne	degeneratie_2160	15	B
N2000meetnet_Duinen_BHM	IV2022051309565349	oh_08	opple	open plek_2160	15	B
