ID	record_id	Criterium	Indicator	Voorwaarde	Waarde	Type	Invoertype	Eenheid	plot_type
ZSCPQ278_2013-10-04	IV2013112714593329	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ278_2016-10-13	IV2016121311063584	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ278_2016-10-13	IV2016121311063584	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ278_2016-10-13	IV2016121311063584	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ278_2016-10-13	IV2016121311063584	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ278_2016-10-13	IV2016121311063584	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ278_2016-10-13	IV2016121311063584	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ278_2019-10-07	IV2020032309160515	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ278_2019-10-07	IV2020032309160515	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ278_2019-10-07	IV2020032309160515	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ278_2019-10-07	IV2020032309160515	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ278_2019-10-07	IV2020032309160515	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ278_2019-10-07	IV2020032309160515	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ278_2022-10-07	IV2023060612170913	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ278_2022-10-07	IV2023060612170913	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ278_2022-10-07	IV2023060612170913	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ278_2022-10-07	IV2023060612170913	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ278_2022-10-07	IV2023060612170913	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ278_2022-10-07	IV2023060612170913	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2013-10-04	IV2013112715024820	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ279_2013-10-04	IV2013112715024820	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ279_2013-10-04	IV2013112715024820	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ279_2013-10-04	IV2013112715024820	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ279_2013-10-04	IV2013112715024820	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2013-10-04	IV2013112715024820	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2016-10-13	IV2016121311022634	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ279_2016-10-13	IV2016121311022634	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ279_2016-10-13	IV2016121311022634	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ279_2016-10-13	IV2016121311022634	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ279_2016-10-13	IV2016121311022634	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2016-10-13	IV2016121311022634	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2019-10-07	IV2020032309253073	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ279_2019-10-07	IV2020032309253073	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ279_2019-10-07	IV2020032309253073	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ279_2019-10-07	IV2020032309253073	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ279_2019-10-07	IV2020032309253073	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2019-10-07	IV2020032309253073	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2022-10-07	IV2023060613420439	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ279_2022-10-07	IV2023060613420439	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ279_2022-10-07	IV2023060613420439	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ279_2022-10-07	IV2023060613420439	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ279_2022-10-07	IV2023060613420439	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ279_2022-10-07	IV2023060613420439	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2013-10-04	IV2014011314391446	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ281_2013-10-04	IV2014011314391446	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ281_2013-10-04	IV2014011314391446	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ281_2013-10-04	IV2014011314391446	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ281_2013-10-04	IV2014011314391446	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2013-10-04	IV2014011314391446	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2016-10-13	IV2016121310554931	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ281_2016-10-13	IV2016121310554931	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ281_2016-10-13	IV2016121310554931	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ281_2016-10-13	IV2016121310554931	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ281_2016-10-13	IV2016121310554931	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2016-10-13	IV2016121310554931	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2019-10-07	IV2020032309314297	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ281_2019-10-07	IV2020032309314297	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ281_2019-10-07	IV2020032309314297	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ281_2019-10-07	IV2020032309314297	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ281_2019-10-07	IV2020032309314297	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2019-10-07	IV2020032309314297	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2022-10-07	IV2023060613494560	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ281_2022-10-07	IV2023060613494560	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ281_2022-10-07	IV2023060613494560	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ281_2022-10-07	IV2023060613494560	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ281_2022-10-07	IV2023060613494560	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ281_2022-10-07	IV2023060613494560	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2013-10-04	IV2014011314452030	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ282_2013-10-04	IV2014011314452030	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ282_2013-10-04	IV2014011314452030	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ282_2013-10-04	IV2014011314452030	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ282_2013-10-04	IV2014011314452030	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2013-10-04	IV2014011314452030	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2016-10-13	IV2016121310504390	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ282_2016-10-13	IV2016121310504390	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ282_2016-10-13	IV2016121310504390	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ282_2016-10-13	IV2016121310504390	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ282_2016-10-13	IV2016121310504390	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2016-10-13	IV2016121310504390	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2019-10-07	IV2020032309495224	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ282_2019-10-07	IV2020032309495224	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ282_2019-10-07	IV2020032309495224	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ282_2019-10-07	IV2020032309495224	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ282_2019-10-07	IV2020032309495224	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2019-10-07	IV2020032309495224	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2022-10-07	IV2023060613575352	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ282_2022-10-07	IV2023060613575352	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ282_2022-10-07	IV2023060613575352	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ282_2022-10-07	IV2023060613575352	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ282_2022-10-07	IV2023060613575352	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ282_2022-10-07	IV2023060613575352	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2013-10-04	IV2014011314475087	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ283_2013-10-04	IV2014011314475087	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ283_2013-10-04	IV2014011314475087	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ283_2013-10-04	IV2014011314475087	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ283_2013-10-04	IV2014011314475087	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2013-10-04	IV2014011314475087	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2016-10-13	IV2016121310230621	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ283_2016-10-13	IV2016121310230621	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ283_2016-10-13	IV2016121310230621	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ283_2016-10-13	IV2016121310230621	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ283_2016-10-13	IV2016121310230621	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2016-10-13	IV2016121310230621	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2019-10-07	IV2020032310055701	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ283_2019-10-07	IV2020032310055701	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ283_2019-10-07	IV2020032310055701	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ283_2019-10-07	IV2020032310055701	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ283_2019-10-07	IV2020032310055701	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2019-10-07	IV2020032310055701	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2022-10-07	IV2023060614070672	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ283_2022-10-07	IV2023060614070672	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ283_2022-10-07	IV2023060614070672	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ283_2022-10-07	IV2023060614070672	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ283_2022-10-07	IV2023060614070672	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ283_2022-10-07	IV2023060614070672	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2013-10-04	IV2014011314530019	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ284_2013-10-04	IV2014011314530019	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ284_2013-10-04	IV2014011314530019	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ284_2013-10-04	IV2014011314530019	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ284_2013-10-04	IV2014011314530019	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2013-10-04	IV2014011314530019	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2016-10-13	IV2016121310255731	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ284_2016-10-13	IV2016121310255731	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ284_2016-10-13	IV2016121310255731	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ284_2016-10-13	IV2016121310255731	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ284_2016-10-13	IV2016121310255731	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2016-10-13	IV2016121310255731	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2019-10-07	IV2020032310022963	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ284_2019-10-07	IV2020032310022963	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ284_2019-10-07	IV2020032310022963	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ284_2019-10-07	IV2020032310022963	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ284_2019-10-07	IV2020032310022963	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2019-10-07	IV2020032310022963	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2022-10-07	IV2023060614043673	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ284_2022-10-07	IV2023060614043673	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	13	Percentage	NA	%	schor
ZSCPQ284_2022-10-07	IV2023060614043673	Verstoring	rietontwikkeling	bedekking riet	67	Percentage	NA	%	schor
ZSCPQ284_2022-10-07	IV2023060614043673	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ284_2022-10-07	IV2023060614043673	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ284_2022-10-07	IV2023060614043673	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ285_2013-10-04	IV2014011315021084	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ285_2013-10-04	IV2014011315021084	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ285_2013-10-04	IV2014011315021084	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ285_2013-10-04	IV2014011315021084	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ285_2013-10-04	IV2014011315021084	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ285_2013-10-04	IV2014011315021084	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ285_2016-10-13	IV2016121310284262	Vegetatie	sleutelsoorten	aantal sleutelsoorten hoog schor	0	Geheel getal	NA	NA	NA
ZSCPQ285_2016-10-13	IV2016121310284262	Vegetatie	sleutelsoorten	aantal sleutelsoorten laag schor	0	Geheel getal	NA	NA	NA
ZSCPQ285_2016-10-13	IV2016121310284262	Structuur	kreken, oeverwallen en kommen	aanwezigheid kreken, oeverwallen en kommen	1	Ja/nee	NA	NA	schor
ZSCPQ285_2016-10-13	IV2016121310284262	Structuur	schorklifvorming/breuksteenbestorting	aanwezigheid schorklif/breuksteenbestorting	9	Percentage	NA	%	schor
ZSCPQ285_2016-10-13	IV2016121310284262	Verstoring	verzoeting	bedekking glycofyten brakwaterschor	0	Percentage	NA	%	NA
ZSCPQ285_2016-10-13	IV2016121310284262	Verstoring	verzoeting	bedekking glycofyten zoutwaterschor	0	Percentage	NA	%	NA
ZSCPQ285_2016-10-13	IV2016121310284262	Verstoring	rietontwikkeling	bedekking riet	59	Percentage	NA	%	schor
ZSCPQ285_2016-10-13	IV2016121310284262	Vegetatie	bedekking sleutelsoorten	bedekking sleutelsoorten	0	Percentage	NA	%	NA
ZSCPQ285_2016-10-13	IV2016121310284262	Verstoring	verruiging	bedekking verruiging	0	Percentage	NA	%	NA
ZSCPQ285_2016-10-13	IV2016121310284262	Structuur	schorklifvorming/breuksteenbestorting	habitattype lager dan het klif	0	Ja/nee	NA	NA	schor
ZSCPQ285_2016-10-13	IV2016121310284262	Structuur	verticale gradiënt	intertidale ruimte aanwezig	1	Ja/nee	NA	NA	schor
ZSCPQ285_2016-10-13	IV2016121310284262	Structuur	horizontale structuur	zowel lage als hoge schorvegetaties aanwezig	1	Ja/nee	NA	NA	schor
