record_id	Vegetatielaag	Kenmerk	TypeKenmerk	Waarde	Type	Eenheid	Invoertype	ID
IV2021121010562649	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ344_2021-08-16
IV2021121010562649	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	10	Percentage	%	NA	ZSCPQ344_2021-08-16
IV2021121010562649	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ344_2021-08-16
IV2021121010562649	NA	groeiklasse 2	studiegroep	0.5	Percentage	%	NA	ZSCPQ344_2021-08-16
IV2021121010562649	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ344_2021-08-16
IV2021121010562649	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ344_2021-08-16
IV2021121012265816	boomlaag	Salix alba L.	Soort_Latijn	50	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Angelica sylvestris L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Apium nodiflorum (L.) Lag.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	7	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Cardamine amara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Cardamine hirsuta L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Cardamine pratensis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Epipactis helleborine (L.) Crantz	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Lycopus europaeus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Lythrum salicaria L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Poa trivialis L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Polygonum hydropiper L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Rumex obtusifolius L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Rumex sanguineus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Solanum dulcamara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Taraxacum	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	kruidlaag	Urtica dioica L.	Soort_Latijn	82	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	moslaag	Brachythecium rutabulum (Hedw.) Schimp.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	struiklaag	Sambucus nigra L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	NA	groeiklasse 4	studiegroep	1.5	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121012265816	NA	groeiklasse 6	studiegroep	37.5	Percentage	%	NA	ZSCPQ345_2021-08-17
IV2021121014201006	kruidlaag	Anthriscus sylvestris (L.) Hoffmann	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	40	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Poa trivialis L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Polygonum hydropiper L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Typha latifolia L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Urtica dioica L.	Soort_Latijn	10	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	kruidlaag	Veronica anagallis-aquatica subsp. anagallis-aquatica	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	moslaag	Kindbergia praelonga (Hedw.) Ochyra	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	moslaag	Plagiomnium	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	struiklaag	Salix x sericans Tausch ex. A. Kerner	Soort_Latijn	72	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	struiklaag	Sambucus nigra L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	NA	groeiklasse 3	studiegroep	1	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2021121014201006	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ346_2021-08-18
IV2022092214433481	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	22	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	80	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	kruidlaag	Urtica dioica L.	Soort_Latijn	60	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	7	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	struiklaag	Salix viminalis L.	Soort_Latijn	17	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	27	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	struiklaag	Sambucus nigra L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	NA	groeiklasse 2	studiegroep	1	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	NA	groeiklasse 4	studiegroep	62.5	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214433481	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ347_2022-09-20
IV2022092214481900	kruidlaag	Caltha palustris	Soort_Latijn	1	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	40	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	30	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	kruidlaag	Urtica dioica L.	Soort_Latijn	40	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	1	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	struiklaag	Salix viminalis L.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	27	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	NA	groeiklasse 4	studiegroep	62.5	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214481900	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ348_2022-09-20
IV2022092214294369	kruidlaag	Angelica archangelica L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	12	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Cardamine amara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	22	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	98	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Lycopus europaeus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Rubus	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	kruidlaag	Urtica dioica L.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	struiklaag	Sambucus nigra L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	NA	groeiklasse 2	studiegroep	0.5	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	NA	groeiklasse 4	studiegroep	15	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092214294369	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ349_2022-09-20
IV2022092215103643	boomlaag	Salix alba L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	boomlaag	Salix x rubens Schrank	Soort_Latijn	10	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	7	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	17	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Iris pseudacorus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	85	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Lycopus europaeus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Phalaris arundinacea L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Rumex sanguineus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	kruidlaag	Urtica dioica L.	Soort_Latijn	62	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	struiklaag	Salix viminalis L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	4	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	struiklaag	Salix x sericans Tausch ex. A. Kerner	Soort_Latijn	20	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	NA	groeiklasse 2	studiegroep	1	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215103643	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ350_2022-09-21
IV2022092215204159	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	2	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	90	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	kruidlaag	Sambucus nigra L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	kruidlaag	Urtica dioica L.	Soort_Latijn	72	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	struiklaag	Salix viminalis L.	Soort_Latijn	42	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	7	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	struiklaag	Sambucus nigra L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	NA	groeiklasse 2	studiegroep	1.5	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	NA	groeiklasse 4	studiegroep	62.5	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092215204159	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ351_2022-09-21
IV2022092214541032	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	7	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Cardamine amara L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	4	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	80	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Poa trivialis L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Rumex obtusifolius L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	kruidlaag	Urtica dioica L.	Soort_Latijn	82	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	4	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	struiklaag	Salix viminalis L.	Soort_Latijn	20	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	32	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	NA	groeiklasse 4	studiegroep	62.5	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092214541032	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ352_2022-09-21
IV2022092215014232	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Cardamine amara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Humulus lupulus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	4	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Iris pseudacorus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	90	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Lycopus europaeus L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Poa trivialis L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Rumex obtusifolius subsp. transiens (Simonk.) Rech. f.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Solanum dulcamara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	kruidlaag	Urtica dioica L.	Soort_Latijn	70	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	struiklaag	Humulus lupulus L.	Soort_Latijn	7	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	32	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	struiklaag	Salix x mollissima Hoffm. ex Elwert	Soort_Latijn	12	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092215014232	NA	groeiklasse 5	studiegroep	15	Percentage	%	NA	ZSCPQ353_2022-09-21
IV2022092214380635	kruidlaag	Caltha palustris	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Cardamine amara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Epilobium parviflorum Schreb.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Galeopsis tetrahit L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Galium aparine L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	2	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	90	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Lycopus europaeus L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Poa trivialis L.	Soort_Latijn	12	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Polygonum hydropiper L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Solanum dulcamara L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Symphytum officinale L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	kruidlaag	Urtica dioica L.	Soort_Latijn	82	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	30	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	struiklaag	Salix x sericans Tausch ex. A. Kerner	Soort_Latijn	2	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	NA	groeiklasse 1	studiegroep	15	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	NA	groeiklasse 2	studiegroep	1	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214380635	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ354_2022-09-20
IV2022092214172685	kruidlaag	Apium nodiflorum (L.) Lag.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	17	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	70	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	kruidlaag	Poa trivialis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	kruidlaag	Polygonum hydropiper L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	kruidlaag	Urtica dioica L.	Soort_Latijn	80	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	struiklaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	2	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	struiklaag	Salix dasyclados Wimm.	Soort_Latijn	27	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	struiklaag	Sambucus nigra L.	Soort_Latijn	22	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	NA	groeiklasse 4	studiegroep	37.5	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092214172685	NA	groeiklasse 5	studiegroep	37.5	Percentage	%	NA	ZSCPQ355_2022-09-20
IV2022092215375594	boomlaag	Salix alba L.	Soort_Latijn	30	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Arctium lappa L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Calystegia sepium (L.) R. Brown	Soort_Latijn	7	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Cardamine amara L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Cardamine pratensis L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Crataegus monogyna Jacq.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Epilobium parviflorum Schreb.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Galium aparine L.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Humulus lupulus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Impatiens glandulifera Royle	Soort_Latijn	7	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Kruidlaag (voorjaar)	Soort_Latijn	95	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Lolium perenne L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Lycopus europaeus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Phragmites australis (Cav.) Steud.	Soort_Latijn	2	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Poa trivialis L.	Soort_Latijn	4	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Quercus robur L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Rumex sanguineus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
IV2022092215375594	kruidlaag	Sonchus oleraceus L.	Soort_Latijn	1	Percentage	%	NA	ZSCPQ356_2022-09-21
