survey	recording_givid	user_reference	value_code	value	comment
HT31xx_Plassen	IV2019112713465352	AN_GSV_007_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112713504088	AN_GSV_007_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112713535549	AN_GSV_007_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112713574501	AN_GSV_007_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112714024357	AN_GSV_007_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112714091530	AN_GSV_007_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112715240358	AN_KDN_005_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112715281127	AN_KDN_005_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112715354933	AN_KDN_005_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112715455679	AN_KDN_005_03_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019112716103496	WV_ZWI_120_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112716132097	WV_ZWI_120_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112908173444	LI_TEU_003_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112908220282	LI_TEU_003_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112908271837	LI_TEU_003_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112908305898	LI_TEU_003_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112908353139	LI_TEU_003_04_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019112908395616	LI_TEU_003_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112908485422	LI_TEU_003_06_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112911563934	AN_VVM_005_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112911592687	AN_VVM_005_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112912052913	AN_VVM_005_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112913120033	LI_ASP_002_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112913131431	LI_ASP_002_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112913251430	LI_ASP_002_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112913310447	LI_ASP_002_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2019112914463370	AN_TIE_007_3130a_19	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112914505584	AN_TIE_007_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112914544761	AN_TIE_007_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112915010982	AN_TIE_007_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112915053363	AN_TIE_007_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112915090964	AN_TIE_007_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112915504342	LI_TEU_007_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112915541987	LI_TEU_007_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112916072734	LI_TEU_007_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112916135304	LI_TEU_007_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112916253438	LI_TEU_007_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019112916304830	LI_TEU_007_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120208433794	LI_TEU_007_06_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120208541136	LI_TEU_007_07_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120208595996	LI_TEU_007_08_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120209135729	AN_TIE_006_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120209211342	AN_TIE_006_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120209251465	AN_TIE_006_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120209300821	AN_TIE_006_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120209483743	WV_ZWI_011_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120209523256	WV_ZWI_011_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120209564997	WV_ZWI_011_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120210134428	WV_ZWI_043_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120210172542	WV_ZWI_043_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120210253058	WV_ZWI_043_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120210531903	WV_ZWI_012_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120210570143	WV_ZWI_012_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120211194046	WV_ZWI_012_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120211382843	WV_ZWI_158_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120211454745	WV_ZWI_158_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120211593540	WV_ZWI_124_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120212051692	WV_ZWI_124_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120212102278	WV_ZWI_124_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120212260689	WV_ZWI_162_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120212290926	WV_ZWI_162_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120212334984	WV_ZWI_162_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120408261295	AN_TIE_005_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120408381192	AN_TIE_005_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120408453822	AN_TIE_005_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120408505797	AN_TIE_005_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120409194065	AN_TIE_005_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120409261898	AN_TIE_005_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120409302732	AN_TIE_005_06_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120409370695	AN_TIE_005_07_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120409431700	AN_TIE_005_08_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120409541386	AN_TIE_005_09_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120410033708	AN_TIE_005_10_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120410174847	AN_TIE_005_11_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120410215063	AN_TIE_005_12_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120411144643	VB_VIE_008_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120411295376	VB_VIE_008_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120411334382	VB_VIE_008_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120411412076	VB_VIE_008_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120411454211	VB_VIE_008_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120412281705	VB_VIE_007_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120412313165	VB_VIE_007_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120412372936	VB_VIE_007_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120412445420	VB_VIE_007_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120414200642	VB_TOR_003_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120414262221	VB_TOR_003_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120414301444	VB_TOR_003_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120414450444	VB_TOR_003_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120414525510	VB_TOR_003_06_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120414581995	VB_TOR_003_03_2019	RelLo	Betrouwbaarheid opname: laag	NA
HT31xx_Plassen	IV2019120415090063	VB_TOR_003_04_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2019120515503067	AN_TVG_005_3160_18	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120607392617	WV_ZWI_157_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120607430634	WV_ZWI_157_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120607514543	WV_ZWI_157_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120608035374	WV_ZWI_157_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120608222679	WV_ZWI_129_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120608250075	WV_ZWI_129_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120608282653	WV_ZWI_129_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120608484971	WV_ZWI_142_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120608525370	WV_ZWI_142_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120608565898	WV_ZWI_142_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120609332583	WV_ZWI_013_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120609421107	WV_ZWI_013_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120609455305	WV_ZWI_013_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120610031584	WV_ZWI_039_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120610065115	WV_ZWI_039_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120610073373	WV_ZWI_039_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120610280407	WV_ZWI_045_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120610313851	WV_ZWI_045_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120610334419	WV_ZWI_045_02_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120610592570	WV_MID_001_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120611023834	WV_MID_001_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120611053730	WV_MID_001_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120611095136	WV_MID_001_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120611123345	WV_MID_001_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120611160530	WV_MID_001_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120611261590	WV_MID_001_06_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120612013024	WV_TYD_009_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120612040719	WV_TYD_009_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120612171445	WV_TYD_009_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120908261003	WV_BDH_002_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120908294177	WV_BDH_002_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120908354292	WV_BDH_002_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120908494031	WV_BDH_006_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120908523804	WV_BDH_006_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120908562739	WV_BDH_006_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120909253356	WV_WES_003_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120909305840	WV_WES_003_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120909361620	WV_WES_003_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120909590196	WV_WES_007_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120910030172	WV_WES_007_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120910065056	WV_WES_007_02_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120910203271	WV_WES_012_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120910232695	WV_WES_012_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120910264019	WV_WES_012_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120915523433	WV_NOD_013_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120915581578	WV_NOD_013_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2019120916133550	WV_NOD_016_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120916162679	WV_NOD_016_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120916210313	WV_NOD_016_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019120916263522	WV_NOD_016_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019121620201108	WVLWEV0134_2006	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019121620224248	WVLWEV0134_2006_001	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019121620555864	WVLWEV0134_2006_002	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2019121621324331	WVLWEV0134_2006_003	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020020410051489	WVLWEV0134_2006_071	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020021310223554	WV_SBE_004_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020040813400970	LI_MLV_013_3130a_19	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020050408242536	VB_VOR_004_3140_19	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092211500713	AN_DIE_002_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092212141906	AN_DIE_002_01_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092212305007	AN_DIE_002_02_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092214240902	AN_DIE_002_03_2020	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020092214473596	AN_DIE_002_04_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092215003368	AN_DIE_002_05_2020	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020092215095500	AN_DIE_002_06_2020	Pnt	Geen opname: permanent ongeschikt	NA
HT31xx_Plassen	IV2020092215095500	AN_DIE_002_06_2020	RelLo	Betrouwbaarheid opname: laag	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092215333351	AN_DIE_002_3130n_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092215474759	AN_DIE_002_3130a_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092215565805	AN_DIE_002_3140_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092216074114	AN_DIE_002_3150_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000000	GroNe_08_20200610	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000001	KlHGr_02_20200610	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000002	GroNe_14_20200611	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000003	WarBe_04_20200611	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000004	WarBe_05_20200611	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000005	GieBo_01_20200615	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000006	SasLo_01_20200615	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000007	SasLo_02_20200615	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000008	SasLo_03_20200615	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000009	BorBe_03_20200626	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000010	GelLo_01_20200702	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000011	NooMa_03_20200702	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000012	RoDeG_01_20200702	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000013	Asbeek_03_20200706	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000014	KleBe_01_20200706	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000015	KleBe_01o_20200706	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000016	BolBe_09_20200709	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000017	BolBe_10_20200709	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000018	Dommel_12_20200709	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000019	IttBe_02_20200709	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000020	ZieBe_01_20200709	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000021	Voer_07_20200710	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000022	AntGr_04_20200729	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000023	Mark_01_20200729	Pnt	Geen opname: permanent ongeschikt	teveel schaduw
HT3260	IV2020092312000023	Mark_01_20200729	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000024	DeAa_01_20200730	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000025	DeAa_02_20200730	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000026	Dommel_11_20200730	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000027	KleNe_08_20200730	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000028	GroNe_08_20200803	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000029	GroNe_14_20200803	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000030	WarBe_04_20200803	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000031	WarBe_05_20200803	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000032	Maas_29_20200819	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000033	Maas_36_20200819	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000034	Maas_38_20200819	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000035	ZwaBe_03_20200819	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000036	Maas_30_20200820	RelMe	Betrouwbaarheid opname: matig	NA
HT3260	IV2020092312000037	Maas_33_20200820	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000038	Maas_40_20200820	RelHi	Betrouwbaarheid opname: hoog	NA
HT3260	IV2020092312000039	Maas_41_20200820	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092413475745	AN_BLO_001_GH_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092414071742	AN_BLO_001_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092509195888	AN_BLO_001_01_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092509474392	AN_BLO_001_02_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092510063586	AN_BLO_001_03_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092510232412	AN_BLO_001_04_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092914035236	LI_RDP_001_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092914193185	LI_RDP_001_01_2020	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020092914323212	LI_RDP_001_02_2020	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020092914431342	LI_RDP_001_03_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092914530919	LI_RDP_001_04_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092915000214	LI_RDP_001_05_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020092915072751	LI_RDP_001_06_2020	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092915332513	LI_RDP_001_3130n_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020092915410663	LI_RDP_001_3130a_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020100110560092	LI_HEU_004_3160_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020100111051751	WV_ZGV_001_3130a_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020100111171473	OV_MOL_002_3150_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020100111253662	WV_BUL_002_3130a_20	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_LSVI_StilstaandeWateren	IV2020100215212562	LI_KBR_003_3130n_19	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_LSVI_StilstaandeWateren	IV2020100215294974	LI_KBR_003_3130a_20	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020100215485919	LI_KBR_003_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100215530188	LI_KBR_003_01_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020100216002934	LI_KBR_003_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100216222428	LI_KBR_003_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100216395167	LI_KBR_003_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100216545002	LI_KBR_003_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100217183728	LI_KBR_003_06_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100217285888	LI_KBR_003_07_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020100217344589	LI_KBR_003_08_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100217401309	LI_KBR_003_09_2019	RelMe	Betrouwbaarheid opname: matig	NA
HT31xx_Plassen	IV2020100513370885	LI_KBR_001_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100516450385	LI_KBR_001_01_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100516520349	LI_KBR_001_02_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100517013262	LI_KBR_001_03_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100517093016	LI_KBR_001_04_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100517192821	LI_KBR_001_05_2019	RelHi	Betrouwbaarheid opname: hoog	NA
HT31xx_Plassen	IV2020100611061593	LI_KBR_001_06_2019	RelMe	Betrouwbaarheid opname: matig	NA
