survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2019091112000044	Maas_06_20190816	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2019091112000044	Maas_06_20190816	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2019091112000044	Maas_06_20190816	Som	som van vlekken	3	3	0	0	1	m²
HT3260	IV2019091112000044	Maas_06_20190816	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	sv_2	submerse vegetatie frequent	100	100	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	sv_1	submerse vegetatie schaars	0	0	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	TOT	totale bedekking	85	85	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	veui	verstoring eutrofiëringsindicatoren	80	80	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2019091112000044	Maas_06_20190816	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	Breed	breedte	18,00	18	0	0	1	m
HT3260	IV2019091112000045	Maas_13_20190816	Diep	diepte	1,10	1.1	0	0	1	m
HT3260	IV2019091112000045	Maas_13_20190816	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	orgma	grof organisch materiaal	geen grof materiaal	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2019091112000045	Maas_13_20190816	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	Lang	lengte	100,00	100	0	0	1	m
HT3260	IV2019091112000045	Maas_13_20190816	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2019091112000045	Maas_13_20190816	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2019091112000045	Maas_13_20190816	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2019091112000045	Maas_13_20190816	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	TOT	totale bedekking	30	30	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	veui	verstoring eutrofiëringsindicatoren	25	25	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	vhel	verstoring helofyten	5	5	0	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2019091112000045	Maas_13_20190816	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	Breed	breedte	30,00	30	0	0	1	m
HT3260	IV2019091112000046	Maas_14_20190816	Diep	diepte	2,00	2	0	0	1	m
HT3260	IV2019091112000046	Maas_14_20190816	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	orgma	grof organisch materiaal	geen grof materiaal	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2019091112000046	Maas_14_20190816	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	Lang	lengte	100,00	100	0	0	1	m
HT3260	IV2019091112000046	Maas_14_20190816	wijze	manier waarop de opname gemaakt is	harkend in het water lo	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2019091112000046	Maas_14_20190816	schab	schaduw boom en struik	0	0	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	Slib	slibdikte	0,00	0	0	0	1	m
HT3260	IV2019091112000046	Maas_14_20190816	Som	som van vlekken	0,5	0.5	0	0	1	m²
HT3260	IV2019091112000046	Maas_14_20190816	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	sv_1	submerse vegetatie schaars	100	100	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	TOT	totale bedekking	26	26	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	veui	verstoring eutrofiëringsindicatoren	25	25	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	vhel	verstoring helofyten	1	1	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2019091112000046	Maas_14_20190816	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	Breed	breedte	2	2	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	Diep	diepte	0,95	0.95	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	SDiep	diepte snelheidsbepaling	0,47	0.47	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	MaxGr	grootte grootste vlek	0,5	0.5	0	0	1	m²
HT3260	IV2020092312000000	GroNe_08_20200610	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	Lang	lengte	100	100	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	Brug	lengte brug	1	1	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2020092312000000	GroNe_08_20200610	schab	schaduw boom en struik	1	1	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	Secch	secchi-diepte	0,7	0.7	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2020092312000000	GroNe_08_20200610	Som	som van vlekken	2	2	0	0	1	m²
HT3260	IV2020092312000000	GroNe_08_20200610	SStr	stroomsnelheid	0,235	0.235	0	0	1	m/s
HT3260	IV2020092312000000	GroNe_08_20200610	sv_0	submerse vegetatie afwezig	20	20	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	sv_2	submerse vegetatie frequent	30	30	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	sv_1	submerse vegetatie schaars	50	50	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	TOT	totale bedekking	35	35	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	<1	vegetatievlekken =< 1 m²	6	6	0	0	1	count
HT3260	IV2020092312000000	GroNe_08_20200610	veui	verstoring eutrofiëringsindicatoren	1	1	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	vhel	verstoring helofyten	25	25	0	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2020092312000000	GroNe_08_20200610	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	Breed	breedte	2	2	0	0	1	m
HT3260	IV2020092312000001	KlHGr_02_20200610	Diep	diepte	0,65	0.65	0	0	1	m
HT3260	IV2020092312000001	KlHGr_02_20200610	SDiep	diepte snelheidsbepaling	0,4	0.4	0	0	1	m
HT3260	IV2020092312000001	KlHGr_02_20200610	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2020092312000001	KlHGr_02_20200610	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	Lang	lengte	100	100	0	0	1	m
HT3260	IV2020092312000001	KlHGr_02_20200610	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2020092312000001	KlHGr_02_20200610	schab	schaduw boom en struik	3	3	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	Secch	secchi-diepte	0,4	0.4	0	0	1	m
HT3260	IV2020092312000001	KlHGr_02_20200610	Slib	slibdikte	0,07	0.07	0	0	1	m
HT3260	IV2020092312000001	KlHGr_02_20200610	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2020092312000001	KlHGr_02_20200610	SStr	stroomsnelheid	0,375	0.375	0	0	1	m/s
HT3260	IV2020092312000001	KlHGr_02_20200610	sv_0	submerse vegetatie afwezig	99	99	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	sv_1	submerse vegetatie schaars	1	1	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	TOT	totale bedekking	35	35	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2020092312000001	KlHGr_02_20200610	veui	verstoring eutrofiëringsindicatoren	5	5	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	vhel	verstoring helofyten	35	35	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2020092312000001	KlHGr_02_20200610	peil	waterpeil	normaal	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	Breed	breedte	2,2	2.2	0	0	1	m
HT3260	IV2020092312000002	GroNe_14_20200611	Diep	diepte	1,05	1.05	0	0	1	m
HT3260	IV2020092312000002	GroNe_14_20200611	SDiep	diepte snelheidsbepaling	0,5	0.5	0	0	1	m
HT3260	IV2020092312000002	GroNe_14_20200611	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	profr	dominant oeverprofiel ro	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	MaxGr	grootte grootste vlek	2	2	0	0	1	m²
HT3260	IV2020092312000002	GroNe_14_20200611	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	Lang	lengte	100	100	0	0	1	m
HT3260	IV2020092312000002	GroNe_14_20200611	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2020092312000002	GroNe_14_20200611	schab	schaduw boom en struik	1	1	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	schao	schaduw oevervegetatie	0	0	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	Secch	secchi-diepte	0,95	0.95	0	0	1	m
HT3260	IV2020092312000002	GroNe_14_20200611	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2020092312000002	GroNe_14_20200611	Som	som van vlekken	4	4	0	0	1	m²
HT3260	IV2020092312000002	GroNe_14_20200611	SStr	stroomsnelheid	0,365	0.365	0	0	1	m/s
HT3260	IV2020092312000002	GroNe_14_20200611	sv_0	submerse vegetatie afwezig	0	0	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	sv_2	submerse vegetatie frequent	20	20	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	sv_1	submerse vegetatie schaars	80	80	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	TOT	totale bedekking	40	40	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	<1	vegetatievlekken =< 1 m²	4	4	0	0	1	count
HT3260	IV2020092312000002	GroNe_14_20200611	1-5	vegetatievlekken > 1 - 5 m²	2	2	0	0	1	count
HT3260	IV2020092312000002	GroNe_14_20200611	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	vhel	verstoring helofyten	30	30	0	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	viex	verstoring invasieve exoten	<1	1	1	0	1	%
HT3260	IV2020092312000002	GroNe_14_20200611	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	artif	artificiële structuren	brug	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	Breed	breedte	1,4	1.4	0	0	1	m
HT3260	IV2020092312000003	WarBe_04_20200611	Diep	diepte	0,2	0.2	0	0	1	m
HT3260	IV2020092312000003	WarBe_04_20200611	SDiep	diepte snelheidsbepaling	0,1	0.1	0	0	1	m
HT3260	IV2020092312000003	WarBe_04_20200611	profl	dominant oeverprofiel lo	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	profr	dominant oeverprofiel ro	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	MaxGr	grootte grootste vlek	8	8	0	0	1	m²
HT3260	IV2020092312000003	WarBe_04_20200611	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	Lang	lengte	100	100	0	0	1	m
HT3260	IV2020092312000003	WarBe_04_20200611	Brug	lengte brug	1,5	1.5	0	0	1	m
HT3260	IV2020092312000003	WarBe_04_20200611	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2020092312000003	WarBe_04_20200611	schab	schaduw boom en struik	25	25	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	schao	schaduw oevervegetatie	10	10	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2020092312000003	WarBe_04_20200611	Som	som van vlekken	30	30	0	0	1	m²
HT3260	IV2020092312000003	WarBe_04_20200611	SStr	stroomsnelheid	0,221	0.221	0	0	1	m/s
HT3260	IV2020092312000003	WarBe_04_20200611	sv_0	submerse vegetatie afwezig	20	20	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	sv_2	submerse vegetatie frequent	60	60	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	sv_1	submerse vegetatie schaars	20	20	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	TOT	totale bedekking	25	25	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	<1	vegetatievlekken =< 1 m²	2	2	0	0	1	count
HT3260	IV2020092312000003	WarBe_04_20200611	1-5	vegetatievlekken > 1 - 5 m²	4	4	0	0	1	count
HT3260	IV2020092312000003	WarBe_04_20200611	5-10	vegetatievlekken > 5 - 10 m²	2	2	0	0	1	count
HT3260	IV2020092312000003	WarBe_04_20200611	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	vhel	verstoring helofyten	5	5	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2020092312000003	WarBe_04_20200611	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	Breed	breedte	2	2	0	0	1	m
HT3260	IV2020092312000004	WarBe_05_20200611	Diep	diepte	0,35	0.35	0	0	1	m
HT3260	IV2020092312000004	WarBe_05_20200611	SDiep	diepte snelheidsbepaling	0,2	0.2	0	0	1	m
HT3260	IV2020092312000004	WarBe_05_20200611	profl	dominant oeverprofiel lo	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	MaxGr	grootte grootste vlek	0,01	0.01	0	0	1	m²
HT3260	IV2020092312000004	WarBe_05_20200611	turbi	helderheid van de waterkolom	bodemzicht	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	Lang	lengte	100	100	0	0	1	m
HT3260	IV2020092312000004	WarBe_05_20200611	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2020092312000004	WarBe_05_20200611	schab	schaduw boom en struik	15	15	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	schao	schaduw oevervegetatie	<1	1	1	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	Slib	slibdikte	0	0	0	0	1	m
HT3260	IV2020092312000004	WarBe_05_20200611	Som	som van vlekken	0,015	0.015	0	0	1	m²
HT3260	IV2020092312000004	WarBe_05_20200611	SStr	stroomsnelheid	0,132	0.132	0	0	1	m/s
HT3260	IV2020092312000004	WarBe_05_20200611	sv_0	submerse vegetatie afwezig	20	20	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	sv_2	submerse vegetatie frequent	20	20	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	sv_1	submerse vegetatie schaars	60	60	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	TOT	totale bedekking	22	22	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	<1	vegetatievlekken =< 1 m²	2	2	0	0	1	count
HT3260	IV2020092312000004	WarBe_05_20200611	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	vhel	verstoring helofyten	20	20	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2020092312000004	WarBe_05_20200611	peil	waterpeil	uitzonderlijk laag	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	Breed	breedte	0,9	0.9	0	0	1	m
HT3260	IV2020092312000005	GieBo_01_20200615	Diep	diepte	0,3	0.3	0	0	1	m
HT3260	IV2020092312000005	GieBo_01_20200615	profl	dominant oeverprofiel lo	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	profr	dominant oeverprofiel ro	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	orgma	grof organisch materiaal	bladeren	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	orgma	grof organisch materiaal	takken	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	orgma	grof organisch materiaal	twijgjes	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	MaxGr	grootte grootste vlek	0	0	0	0	1	m²
HT3260	IV2020092312000005	GieBo_01_20200615	turbi	helderheid van de waterkolom	troebel door substraat	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	Lang	lengte	100	100	0	0	1	m
HT3260	IV2020092312000005	GieBo_01_20200615	wijze	manier waarop de opname gemaakt is	wadend	NA	0	0	0	class
HT3260	IV2020092312000005	GieBo_01_20200615	schab	schaduw boom en struik	80	80	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	schao	schaduw oevervegetatie	20	20	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	Slib	slibdikte	0,05	0.05	0	0	1	m
HT3260	IV2020092312000005	GieBo_01_20200615	Som	som van vlekken	0	0	0	0	1	m²
HT3260	IV2020092312000005	GieBo_01_20200615	SStr	stroomsnelheid	0	0	0	0	1	m/s
HT3260	IV2020092312000005	GieBo_01_20200615	sv_0	submerse vegetatie afwezig	99	99	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	sv_2	submerse vegetatie frequent	0	0	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	sv_3	submerse vegetatie opgevuld	0	0	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	sv_1	submerse vegetatie schaars	1	1	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	TOT	totale bedekking	<1	1	1	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	<1	vegetatievlekken =< 1 m²	0	0	0	0	1	count
HT3260	IV2020092312000005	GieBo_01_20200615	veui	verstoring eutrofiëringsindicatoren	<1	1	1	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	vhel	verstoring helofyten	<1	1	1	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	viex	verstoring invasieve exoten	0	0	0	0	1	%
HT3260	IV2020092312000005	GieBo_01_20200615	peil	waterpeil	droogstaand (groot deel)	NA	0	0	0	class
HT3260	IV2020092312000006	SasLo_01_20200615	artif	artificiële structuren	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2020092312000006	SasLo_01_20200615	beh	beheer	geen beheer gekend	NA	0	0	0	class
HT3260	IV2020092312000006	SasLo_01_20200615	Breed	breedte	4	4	0	0	1	m
