survey	recording_givid	user_reference	var_code	var	value	value_perc
HT31xx_Plassen	IV2020102015514023	AN_PUL_004_02_2020	K	Kruidlaag	12	12.0
HT31xx_Plassen	IV2020102015514023	AN_PUL_004_02_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102015514023	AN_PUL_004_02_2020	S	Struiklaag	3	3.0
HT31xx_Plassen	IV2020102015514023	AN_PUL_004_02_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102015514023	AN_PUL_004_02_2020	Tot	totale bedekking	15	15.0
HT31xx_Plassen	IV2020102015514023	AN_PUL_004_02_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Helo	Helofyt	90	90.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Kroos	Kroos	0-x-1	0.5
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	S	Struiklaag	7	7.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Tot	totale bedekking	98	98.0
HT31xx_Plassen	IV2020102015560726	AN_PUL_004_03_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	A	Algenlaag	5	5.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Drijv	Drijvend	0-x-1	0.5
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Chara	Kranswieren	35	35.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	K	Kruidlaag	50	50.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Subm	Submers	50	50.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Tot	totale bedekking	55	55.0
HT31xx_Plassen	IV2020102109112549	AN_PUL_004_04_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	B	Boomlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Helo	Helofyt	100	100.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	S	Struiklaag	1	1.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2020102109165892	AN_PUL_004_05_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Helo	Helofyt	100	100.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2020102109240538	AN_PUL_004_06_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Helo	Helofyt	100	100.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	K	Kruidlaag	100	100.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Tot	totale bedekking	100	100.0
HT31xx_Plassen	IV2020102208185392	AN_MOL_004_02_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	K	Kruidlaag	85	85.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	M	Moslaag	5	5.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	S	Struiklaag	5	5.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Tot	totale bedekking	90	90.0
HT31xx_Plassen	IV2020102211385807	AN_MOL_004_01_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Helo	Helofyt	65	65.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Chara	Kranswieren	5	5.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	K	Kruidlaag	70	70.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Subm	Submers	8	8.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Tot	totale bedekking	70	70.0
HT31xx_Plassen	IV2020102211565938	AN_MOL_004_03_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	K	Kruidlaag	85	85.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	S	Struiklaag	1	1.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Tot	totale bedekking	85	85.0
HT31xx_Plassen	IV2020102212032130	AN_MOL_004_04_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Helo	Helofyt	90	90.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	S	Struiklaag	20	20.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Subm	Submers	0	0.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2020102212090091	AN_MOL_004_05_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Chara	Kranswieren	65	65.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	K	Kruidlaag	75	75.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Subm	Submers	75	75.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Tot	totale bedekking	75	75.0
HT31xx_Plassen	IV2020102212372054	AN_MOL_004_06_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Helo	Helofyt	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Chara	Kranswieren	18	18.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	K	Kruidlaag	20	20.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Subm	Submers	20	20.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Tot	totale bedekking	20	20.0
HT31xx_Plassen	IV2020102212425745	AN_MOL_004_07_2020	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	K	Kruidlaag	65	65.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Subm	Submers	65	65.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Tot	totale bedekking	65	65.0
HT31xx_Plassen	IV2020102212484767	AN_MOL_004_08_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Helo	Helofyt	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Chara	Kranswieren	0-x-1	0.5
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	K	Kruidlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Subm	Submers	0-x-1	0.5
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Tot	totale bedekking	0-x-1	0.5
HT31xx_Plassen	IV2020102212535025	AN_MOL_004_09_2020	Zwev	Zwevend	0-x-1	0.5
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	A	Algenlaag	0	0.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Helo	Helofyt	5	5.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Chara	Kranswieren	7	7.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	K	Kruidlaag	12	12.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	M	Moslaag	3	3.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Subm	Submers	7	7.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Tot	totale bedekking	15	15.0
HT31xx_Plassen	IV2020102608261447	OVLBVN0305_01_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Helo	Helofyt	15	15.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Chara	Kranswieren	30	30.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	K	Kruidlaag	70	70.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	M	Moslaag	0-x-1	0.5
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Subm	Submers	65	65.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Tot	totale bedekking	70	70.0
HT31xx_Plassen	IV2020102608352258	OVLBVN0305_02_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	A	Algenlaag	25	25.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Helo	Helofyt	0-x-1	0.5
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Chara	Kranswieren	15	15.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	K	Kruidlaag	35	35.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Subm	Submers	35	35.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Tot	totale bedekking	70	70.0
HT31xx_Plassen	IV2020102608445070	OVLBVN0305_03_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Helo	Helofyt	90	90.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Chara	Kranswieren	0	0.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	K	Kruidlaag	90	90.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	M	Moslaag	2	2.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	S	Struiklaag	0-x-1	0.5
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Subm	Submers	1	1.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Tot	totale bedekking	90	90.0
HT31xx_Plassen	IV2020102608511766	OVLBVN0305_04_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	A	Algenlaag	35	35.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Chara	Kranswieren	20	20.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Kroos	Kroos	1	1.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	K	Kruidlaag	55	55.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Subm	Submers	55	55.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Tot	totale bedekking	70	70.0
HT31xx_Plassen	IV2020102609140977	WVLKNO0352_01_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	A	Algenlaag	2	2.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Helo	Helofyt	30	30.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Chara	Kranswieren	5	5.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	K	Kruidlaag	30	30.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	M	Moslaag	3	3.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Subm	Submers	5	5.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Tot	totale bedekking	35	35.0
HT31xx_Plassen	IV2020102612085910	OVLBVN0302_01_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	A	Algenlaag	1	1.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Helo	Helofyt	1	1.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Chara	Kranswieren	90	90.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Subm	Submers	95	95.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Tot	totale bedekking	95	95.0
HT31xx_Plassen	IV2020102613021419	OVLBVN0302_02_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Helo	Helofyt	60	60.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Chara	Kranswieren	3	3.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	K	Kruidlaag	65	65.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	M	Moslaag	50	50.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Subm	Submers	5	5.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Tot	totale bedekking	99	99.0
HT31xx_Plassen	IV2020102613105773	OVLBVN0302_03_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	A	Algenlaag	30	30.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Helo	Helofyt	5	5.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Chara	Kranswieren	25	25.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	K	Kruidlaag	30	30.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	S	Struiklaag	0	0.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Subm	Submers	25	25.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Tot	totale bedekking	50	50.0
HT31xx_Plassen	IV2020102613210905	OVLBVN0302_04_2020	Zwev	Zwevend	0	0.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	A	Algenlaag	0-x-1	0.5
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	B	Boomlaag	0	0.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	Drijv	Drijvend	0	0.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	Helo	Helofyt	85	85.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	Chara	Kranswieren	15	15.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	Kroos	Kroos	0	0.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	K	Kruidlaag	95	95.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	M	Moslaag	0	0.0
HT31xx_Plassen	IV2020102613270169	OVLBVN0302_05_2020	S	Struiklaag	0	0.0
