"";"ID";"survey";"user_reference";"location";"date";"latitude";"longitude";"Habitattype";"reliability";"Versie";"Criterium";"Indicator";"Beoordeling";"Kwaliteitsniveau";"Belang";"BeoordelingID";"Combinatie";"VoorwaardeID";"Voorwaarde";"Referentiewaarde";"Operator";"EenheidRefwaarde";"TypeRefwaarde";"InvoertypeRevwaarde";"Waarde";"TypeWaarde";"InvoertypeWaarde";"EenheidWaarde";"AfkomstWaarde";"TheoretischMaximum";"Status_voorwaarde";"Verschilscore"
"2668";"IV2022012515390379";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0680_3140_21";"OVLBVN0680";"2021-06-29";500;500;"3140";"matig";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";1;"zb";1250;"891";891;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,933333333333333
"2669";"IV2022012515390379";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0680_3140_21";"OVLBVN0680";"2021-06-29";500;500;"3140";"matig";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1247;"2356";2356;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"0";"Ja/nee";NA;NA;"observatie";1;FALSE;-1
"2670";"IV2022012515390379";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0680_3140_21";"OVLBVN0680";"2021-06-29";500;500;"3140";"matig";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1251;"849";849;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"90";"Percentage";NA;"%";"observatie";100;FALSE;-0,888888888888889
"2671";"IV2022012515390379";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0680_3140_21";"OVLBVN0680";"2021-06-29";500;500;"3140";"matig";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1243;"1008";1008;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2672";"IV2022012516494181";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0679_3140_21";"OVLBVN0679";"2021-06-28";500;500;"3140";"hoog";"Versie 3";"Structuur";"horizontale structuur";"kranswiervelden > 10 m²";1;"zb";1246;"2333";2333;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"2673";"IV2022012516494181";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0679_3140_21";"OVLBVN0679";"2021-06-28";500;500;"3140";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten";1;"zb";1250;"891";891;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"3";"Percentage";NA;"%";"observatie";100;TRUE;0,9
"2674";"IV2022012516494181";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0679_3140_21";"OVLBVN0679";"2021-06-28";500;500;"3140";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"kranswiervelden voor >= 50 % bestaande uit sleutelsoorten (uitgezonderd Potamogeton coloratus)";1;"b";1247;"2356";2356;"kranswiervelden voor > = 50 % sleutelsoorten";"1";"=";NA;"Ja/nee";NA;"1";"Ja/nee";NA;NA;"observatie";1;TRUE;1
"2675";"IV2022012516494181";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0679_3140_21";"OVLBVN0679";"2021-06-28";500;500;"3140";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1251;"849";849;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"95";"Percentage";NA;"%";"observatie";100;FALSE;-0,944444444444444
"2676";"IV2022012516494181";"HT31xx_LSVI_StilstaandeWateren";"OVLBVN0679_3140_21";"OVLBVN0679";"2021-06-28";500;500;"3140";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"hoogstens zeldzaam";1;"zb";1243;"1008";1008;"bedekking invasieve exoten";"r";"<=";NA;"Categorie";"TANSLEY (LEYSSEN)";"3";"Percentage";NA;"%";"observatie";100;FALSE;-0,0295147573786893
"2677";"IV2022062815495429";"HT31xx_LSVI_StilstaandeWateren";"LI_HEU_001_3130a_22";"LI_HEU_001";"2022-06-27";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"2678";"IV2022062815495429";"HT31xx_LSVI_StilstaandeWateren";"LI_HEU_001_3130a_22";"LI_HEU_001";"2022-06-27";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"2679";"IV2022062815495429";"HT31xx_LSVI_StilstaandeWateren";"LI_HEU_001_3130a_22";"LI_HEU_001";"2022-06-27";500;500;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,666666666666667
"2680";"IV2022062815495429";"HT31xx_LSVI_StilstaandeWateren";"LI_HEU_001_3130a_22";"LI_HEU_001";"2022-06-27";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,8
"2681";"IV2022062815495429";"HT31xx_LSVI_StilstaandeWateren";"LI_HEU_001_3130a_22";"LI_HEU_001";"2022-06-27";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2682";"IV2022062815495429";"HT31xx_LSVI_StilstaandeWateren";"LI_HEU_001_3130a_22";"LI_HEU_001";"2022-06-27";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"7";"Percentage";NA;"%";"observatie";100;TRUE;0,766666666666667
"2683";"IV2023011815411225";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0305_3130a_22";"ANTTUR0305";"2022-09-02";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"2684";"IV2023011815411225";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0305_3130a_22";"ANTTUR0305";"2022-09-02";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"55";"Percentage";NA;"%";"observatie";100;FALSE;-0,357142857142857
"2685";"IV2023011815411225";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0305_3130a_22";"ANTTUR0305";"2022-09-02";500;500;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";9;FALSE;-1
"2686";"IV2023011815411225";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0305_3130a_22";"ANTTUR0305";"2022-09-02";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"45";"Percentage";NA;"%";"observatie";100;FALSE;-0,388888888888889
"2687";"IV2023011815411225";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0305_3130a_22";"ANTTUR0305";"2022-09-02";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;FALSE;-0,005
"2688";"IV2023011815411225";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0305_3130a_22";"ANTTUR0305";"2022-09-02";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"2689";"IV2023011816353523";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130a_22";"ANTMRK0177";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"2690";"IV2023011816353523";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130a_22";"ANTMRK0177";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"70";"Percentage";NA;"%";"observatie";100;FALSE;-0,571428571428571
"2691";"IV2023011816353523";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130a_22";"ANTMRK0177";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,666666666666667
"2692";"IV2023011816353523";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130a_22";"ANTMRK0177";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,5
"2693";"IV2023011816353523";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130a_22";"ANTMRK0177";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;FALSE;-0,1
"2694";"IV2023011816353523";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130a_22";"ANTMRK0177";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,833333333333333
"2695";"IV2023011817014307";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130n_22";"ANTMRK0177";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"2696";"IV2023011817014307";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130n_22";"ANTMRK0177";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1235;"2";2;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2697";"IV2023011817014307";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130n_22";"ANTMRK0177";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1231;"477";477;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"2698";"IV2023011817014307";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130n_22";"ANTMRK0177";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"845";845;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,5
"2699";"IV2023011817014307";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130n_22";"ANTMRK0177";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"1004";1004;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;FALSE;-0,1
"2700";"IV2023011817014307";"HT31xx_LSVI_StilstaandeWateren";"ANTMRK0177_3130n_22";"ANTMRK0177";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"2037";2037;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"2701";"IV2023013116521794";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130n_22";"ANTRAV0230";"2022-08-31";500;500;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"2702";"IV2023013116521794";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130n_22";"ANTRAV0230";"2022-08-31";500;500;"3130_na";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1235;"2";2;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"2703";"IV2023013116521794";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130n_22";"ANTRAV0230";"2022-08-31";500;500;"3130_na";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1231;"477";477;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"2704";"IV2023013116521794";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130n_22";"ANTRAV0230";"2022-08-31";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"845";845;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,9
"2705";"IV2023013116521794";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130n_22";"ANTRAV0230";"2022-08-31";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"1004";1004;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2706";"IV2023013116521794";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130n_22";"ANTRAV0230";"2022-08-31";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"2037";2037;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"2707";"IV2023013118230580";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130a_22";"ANTRAV0230";"2022-08-31";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"2708";"IV2023013118230580";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130a_22";"ANTRAV0230";"2022-08-31";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,833333333333333
"2709";"IV2023013118230580";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130a_22";"ANTRAV0230";"2022-08-31";500;500;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,666666666666667
"2710";"IV2023013118230580";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130a_22";"ANTRAV0230";"2022-08-31";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"1";"Percentage";NA;"%";"observatie";100;TRUE;0,9
"2711";"IV2023013118230580";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130a_22";"ANTRAV0230";"2022-08-31";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2712";"IV2023013118230580";"HT31xx_LSVI_StilstaandeWateren";"ANTRAV0230_3130a_22";"ANTRAV0230";"2022-08-31";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"10";"Percentage";NA;"%";"observatie";100;TRUE;0,666666666666667
"2713";"IV2023013118354057";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0079_3130a_22";"ANTTUR0079";"2022-09-06";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"10.01-20";"Decimaal getal";NA;NA;"observatie";30;TRUE;0,25025
"2714";"IV2023013118354057";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0079_3130a_22";"ANTTUR0079";"2022-09-06";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"5";"Percentage";NA;"%";"observatie";100;TRUE;0,833333333333333
"2715";"IV2023013118354057";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0079_3130a_22";"ANTTUR0079";"2022-09-06";500;500;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"4";"Geheel getal";NA;NA;"berekend";9;TRUE;0,166666666666667
"2716";"IV2023013118354057";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0079_3130a_22";"ANTTUR0079";"2022-09-06";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,8
"2717";"IV2023013118354057";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0079_3130a_22";"ANTTUR0079";"2022-09-06";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2718";"IV2023013118354057";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0079_3130a_22";"ANTTUR0079";"2022-09-06";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"2";"Percentage";NA;"%";"observatie";100;TRUE;0,933333333333333
"2719";"IV2023013118450570";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130a_22";"ANTTUR0287";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1222;"2321";2321;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"2720";"IV2023013118450570";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130a_22";"ANTTUR0287";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30% helofyten (uitgezonderd sleutelsoorten)";1;"zb";1230;"892";892;"bedekking helofyten";"30";"<";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;TRUE;0,333333333333333
"2721";"IV2023013118450570";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130a_22";"ANTTUR0287";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";">= 3 sleutelsoorten (uitgezonderd Moerashertshooi) minstens frequent aanwezig";1;"b";1219;"453";453;"aantal sleutelsoorten excl. moerashertshooi";"3";">=";NA;"Geheel getal";NA;"1";"Geheel getal";NA;NA;"berekend";9;FALSE;-0,666666666666667
"2722";"IV2023013118450570";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130a_22";"ANTTUR0287";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1227;"841";841;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;FALSE;-0,222222222222222
"2723";"IV2023013118450570";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130a_22";"ANTTUR0287";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1223;"1018";1018;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;FALSE;-0,2
"2724";"IV2023013118450570";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130a_22";"ANTTUR0287";"2022-09-05";500;500;"3130_aom";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1226;"2040";2040;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
"2725";"IV2023013119020620";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130n_22";"ANTTUR0287";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Structuur";"horizontale structuur";"grootste vegetatievlek > 10 m²";1;"zb";1234;"2325";2325;"grootste vegetatievlek in m²";"10";">";"m²";"Decimaal getal";NA;"0-0.99";"Decimaal getal";NA;NA;"observatie";30;FALSE;-0,9505
"2726";"IV2023013119020620";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130n_22";"ANTTUR0287";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Structuur";"verticale structuur";"< 30 % van de vegetatievlek  begroeid met opgaande vegetatie";1;"zb";1235;"2";2;"% begroeid met opgaande vegetatie";"30";"<";"%";"Percentage";NA;"0";"Percentage";NA;"%";"observatie";100;TRUE;1
"2727";"IV2023013119020620";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130n_22";"ANTTUR0287";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Vegetatie";"sleutelsoorten";"minstens 1 sleutelsoort (uitgezonderd Borstelbies, Glaskroos en Naaldwaterbies) is minstens frequent aanwezig";1;"b";1231;"477";477;"aantal sleutelsoorten frequent";"1";">=";NA;"Geheel getal";NA;"0";"Geheel getal";NA;NA;"berekend";3;FALSE;-1
"2728";"IV2023013119020620";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130n_22";"ANTTUR0287";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"eutrofiëring";"< 10%";1;"zb";1242;"845";845;"bedekking eutrofiëring";"10";"<";"%";"Percentage";NA;"30";"Percentage";NA;"%";"observatie";100;FALSE;-0,222222222222222
"2729";"IV2023013119020620";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130n_22";"ANTTUR0287";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"invasieve exoten";"afwezig";1;"zb";1238;"1004";1004;"bedekking invasieve exoten";"0";"<=";"%";"Percentage";NA;"20";"Percentage";NA;"%";"observatie";100;FALSE;-0,2
"2730";"IV2023013119020620";"HT31xx_LSVI_StilstaandeWateren";"ANTTUR0287_3130n_22";"ANTTUR0287";"2022-09-05";500;500;"3130_na";"hoog";"Versie 3";"Verstoring";"verzuring";"<= 30%";1;"zb";1239;"2037";2037;"bedekking verzuring";"30";"<=";"%";"Percentage";NA;"0.5";"Percentage";NA;"%";"observatie";100;TRUE;0,983333333333333
