recording_givid	survey	type_observed	classif_key	type_cover
IV2019103009563580	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103010044239	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103010120815	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103010165404	HT31xx_Plassen	rbbmc	Habitatsleutel v5	NA
IV2019103010245778	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103010350076	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103011094721	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103011143725	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103011295168	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103011382264	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103011452734	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019103011504060	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019103011551050	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019103114234477	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019103114311146	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019103114372047	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019103114431342	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019103114550958	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019103115045614	HT31xx_Plassen	rbbmc	Habitatsleutel v5	NA
IV2019103115082694	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019103117435471	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019103117514907	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2019103117565176	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019103118004579	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019103119232102	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019103119284977	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019103119325130	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019103119372507	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019103119474811	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019103119511590	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2019103119582918	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110508094879	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110508240678	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110508292047	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110508334755	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2019110508420118	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110508472188	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110508522557	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110509594859	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110510064438	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110510125707	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2019110510174735	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110513274182	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110513325514	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019110513370240	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019110513444368	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019110513521363	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2019110513593676	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2019110514072203	HT31xx_LSVI_StilstaandeWateren	3110	Habitatsleutel v5	NA
IV2019110514235553	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110514294765	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110514345308	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2019110514561774	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110515035863	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019110515092969	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110515122209	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110515255900	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019110515295694	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019110608145362	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019110608193433	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110608243594	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110608320558	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019110608425844	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110609022432	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110609084064	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110609125935	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019110609200051	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110609261948	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110609301771	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110610053286	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110610053286	HT31xx_Plassen	3130_aom	Habitatsleutel v5	40
IV2019110610053286	HT31xx_Plassen	3130_na	Habitatsleutel v5	60
IV2019110610180733	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110610412811	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110610412811	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110610531487	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110610571882	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110611200463	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110611200463	HT31xx_Plassen	3130_aom	Habitatsleutel v5	95
IV2019110611200463	HT31xx_Plassen	3140	Habitatsleutel v5	5
IV2019110611225302	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110611260565	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110611260565	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110611290933	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110613260240	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110613260240	HT31xx_Plassen	3130_aom	Habitatsleutel v5	95
IV2019110613260240	HT31xx_Plassen	3130_na	Habitatsleutel v5	5
IV2019110613301427	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110613445812	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110613445812	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110613590112	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110613590112	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110614071936	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110614071936	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110614233484	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110614373540	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110614373540	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110614455216	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110615170100	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019110615212747	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019110615264773	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019110615322617	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019110615363934	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019110615401453	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110616034041	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110616034041	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2019110616065827	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110616102303	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110616160547	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110616203550	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110716162289	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110716202092	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110716225180	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110807344507	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2019110807374930	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110807474472	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110808050354	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110808100633	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110808163455	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110808393176	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110808482874	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110808525044	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110808564816	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110810224549	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2019110810261392	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019110810290960	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110810384591	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110810420945	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110811092282	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110811092282	HT31xx_Plassen	3130_aom	Habitatsleutel v5	10
IV2019110811092282	HT31xx_Plassen	3130_na	Habitatsleutel v5	90
IV2019110811130334	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110811130334	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110811180483	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110811255048	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110811332759	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110811383313	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019110812082974	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110812082974	HT31xx_Plassen	3130_aom	Habitatsleutel v5	50
IV2019110812082974	HT31xx_Plassen	3130_na	Habitatsleutel v5	50
IV2019110812411135	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110812504502	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110812504502	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110812555849	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110813040056	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110813100305	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019110813552817	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019110813552817	HT31xx_Plassen	3130_aom	Habitatsleutel v5	33
IV2019110813552817	HT31xx_Plassen	3130_na	Habitatsleutel v5	33
IV2019110813552817	HT31xx_Plassen	3140	Habitatsleutel v5	33
IV2019110813582296	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110813582296	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110813582296	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110814164174	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110814164174	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110814283276	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019110814283276	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110814283276	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019110815424619	HT31xx_Plassen	3130_na	Habitatsleutel v5	100
IV2019110815451753	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110815492602	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019110815530827	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110815575288	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019110816021296	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019111308021358	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019111308060987	HT31xx_LSVI_StilstaandeWateren	-9	Habitatsleutel v5	NA
IV2019111308091798	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019111308155779	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019111308214272	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019111308261548	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019111308423568	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019111308550924	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019111309075445	HT31xx_LSVI_StilstaandeWateren	3130_aom	Habitatsleutel v5	NA
IV2019111314132481	HT31xx_Plassen	2190	Habitatsleutel v5	100
IV2019111314275011	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111315064553	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111315211084	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111413153709	HT31xx_LSVI_StilstaandeWateren	3130_na	Habitatsleutel v5	NA
IV2019111413193303	HT31xx_LSVI_StilstaandeWateren	3150	Habitatsleutel v5	NA
IV2019111415102401	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111415154078	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111415520212	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111415551890	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2019111416180028	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111416551459	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111417035844	HT31xx_Plassen	2190	Habitatsleutel v5	100
IV2019111417193951	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111417323024	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111417502468	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111417563163	HT31xx_Plassen	2190	Habitatsleutel v5	100
IV2019111418283930	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111418371047	HT31xx_Plassen	2190	Habitatsleutel v5	100
IV2019111418470995	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111419031672	HT31xx_Plassen	2190	Habitatsleutel v5	NA
IV2019111808453076	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019111808453076	HT31xx_Plassen	3130_aom	Habitatsleutel v5	70
IV2019111808453076	HT31xx_Plassen	3130_na	Habitatsleutel v5	10
IV2019111808453076	HT31xx_Plassen	3140	Habitatsleutel v5	20
IV2019111808544210	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111808544210	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111808544210	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111809025102	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111809025102	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111809105371	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111809105371	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111809105371	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111809192872	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111809192872	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111809192872	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111809262064	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111809262064	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111809384451	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111809384451	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111809384451	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111809440670	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111809512570	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111810010589	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111810010589	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019111810063228	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111810202300	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019111810202300	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2019111810401479	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019111810441700	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019111810480629	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019111811320066	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019111811320066	HT31xx_Plassen	3130_na	Habitatsleutel v5	100
IV2019111811351322	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111811431038	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111811595394	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019111812083520	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111813482642	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019111813482642	HT31xx_Plassen	3130_na	Habitatsleutel v5	100
IV2019111813584678	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019111814024875	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111814100335	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019111814162745	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019111814581634	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019111814581634	HT31xx_Plassen	3130_na	Habitatsleutel v5	100
IV2019111815014240	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019111815062840	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019111815124154	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019111815191700	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019111815270079	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111816062696	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019111816062696	HT31xx_Plassen	3130_na	Habitatsleutel v5	100
IV2019111816093820	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019111816134141	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019111816164425	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019111913514255	HT31xx_LSVI_StilstaandeWateren	3160	Habitatsleutel v5	NA
IV2019111914245464	HT31xx_LSVI_StilstaandeWateren	3140	Habitatsleutel v5	NA
IV2019111914330756	HT31xx_Plassen	3140	Habitatsleutel v5	100
IV2019111914401502	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111914480864	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019111915093222	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019112007563818	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019112007563818	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2019112007593345	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112008031286	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112008093772	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112008200781	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112009324549	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112009375123	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112009413493	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112009444133	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112009503628	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112010095039	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112010183987	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112010424672	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019112010483418	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019112010521657	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019112011345431	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019112011375060	HT31xx_Plassen	rbbmr	Habitatsleutel v5	NA
IV2019112011451955	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112011575174	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2019112012142573	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112012174677	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112012213563	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112012275783	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112013200476	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112013251063	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112013325378	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112013374624	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112013442280	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112208050164	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112208194090	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112208212592	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112208305827	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112208363350	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112208450483	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112208570629	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112209462356	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112209584138	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112210575593	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019112210575593	HT31xx_Plassen	3130_aom	Habitatsleutel v5	50
IV2019112210575593	HT31xx_Plassen	3140	Habitatsleutel v5	50
IV2019112211132867	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112211132867	HT31xx_Plassen	3140	Habitatsleutel v5	NA
IV2019112211264234	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112211313211	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112212161331	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019112212161331	HT31xx_Plassen	3130_aom	Habitatsleutel v5	50
IV2019112212161331	HT31xx_Plassen	3160	Habitatsleutel v5	50
IV2019112212185461	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112212185461	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112212253671	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112212253671	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112213062070	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112213062070	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112213175687	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019112213175687	HT31xx_Plassen	3130_aom	Habitatsleutel v5	100
IV2019112213223742	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112213285192	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112213354116	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112213421938	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112213491248	HT31xx_Plassen	3130_aom	Habitatsleutel v5	NA
IV2019112214000217	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112214135438	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112214182897	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112214461133	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112214534750	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112214575807	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112216084284	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112216121094	HT31xx_Plassen	-9	Habitatsleutel v5	NA
IV2019112216160768	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112216222013	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112508154608	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112508282694	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112510082893	HT31xx_Plassen	3130	Habitatsleutel v5	NA
IV2019112510082893	HT31xx_Plassen	3130_na	Habitatsleutel v5	100
IV2019112510134651	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019112510175407	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019112511480480	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112511551676	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019112512003019	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019112512054887	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019112512074132	HT31xx_Plassen	3130_na	Habitatsleutel v5	NA
IV2019112708133089	HT31xx_Plassen	3160	Habitatsleutel v5	100
IV2019112708171286	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112708270882	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112708270882	HT31xx_Plassen	7140_oli	Habitatsleutel v5	NA
IV2019112708334947	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112708334947	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2019112708510468	HT31xx_Plassen	3150	Habitatsleutel v5	100
IV2019112708563541	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112709050513	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112709101770	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112709155246	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112709210914	HT31xx_Plassen	3150	Habitatsleutel v5	NA
IV2019112709254930	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112709393630	HT31xx_Plassen	3160	Habitatsleutel v5	100
IV2019112709441996	HT31xx_Plassen	0	Habitatsleutel v5	NA
IV2019112709521368	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112709562895	HT31xx_Plassen	3160	Habitatsleutel v5	NA
IV2019112710003949	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2019112710053484	HT31xx_Plassen	4010	Habitatsleutel v5	NA
IV2019112711455756	HT31xx_Plassen	3130	Habitatsleutel v5	NA
