survey	recording_givid	user_reference	var_code	var	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit	value_description
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	helde	helderheid	trand	NA	0	0	0	class	Troebel anders
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	diepte_max	maximale diepte	1,50	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	Secch	secchi-diepte	1,2	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118102324	VB_VIE_002_3150_14	SleSo	sleutelsoorten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	boom	boom	booev	NA	0	0	0	class	bomen tot op de oever
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Seccd	diepte van secchibepaling	1,4	1.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Eutro	eutrofiëring	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	helde	helderheid	trand	NA	0	0	0	class	Troebel anders
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	diepte_max	maximale diepte	1,5	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Secch	secchi-diepte	1,2	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Vgras	vergrassing	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118202844	VB_VIE_002_3130a_14	Vzuur	verzuring	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	Seccd	diepte van secchibepaling	1,20	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	Eutro	eutrofiëring	45	45	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	Invas	invasieve exoten	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	diepte_max	maximale diepte	1,5	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	Secch	secchi-diepte	1,20	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118435628	VB_VIE_001_3150_14	SleSo	sleutelsoorten	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	boom	boom	booev	NA	0	0	0	class	bomen tot op de oever
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Seccd	diepte van secchibepaling	1,2	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Eutro	eutrofiëring	45	45	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Invas	invasieve exoten	25	25	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	diepte_max	maximale diepte	1,5	1.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Schom	schommeling winter/zomer	0,15	0.15	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Secch	secchi-diepte	1,2	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Vgras	vergrassing	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110118484771	VB_VIE_001_3130a_14	Vzuur	verzuring	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	boom	boom	booev	NA	0	0	0	class	bomen tot op de oever
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Seccd	diepte van secchibepaling	0,65	0.65	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	horst	horizontalestructuur	g10m²	NA	0	0	0	class	>= 10m²
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	diepte_max	maximale diepte	0,65	0.65	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	HabVl	opgaande vegetatie > 15 cm	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Schom	schommeling winter/zomer	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Secch	secchi-diepte	0,20	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	SleSo	sleutelsoorten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Vgras	vergrassing	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110214580344	OV_KRA_002_3130n_18	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Helo	bedekking helofyten	5	5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	boom	boom	booev	NA	0	0	0	class	bomen tot op de oever
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Seccd	diepte van secchibepaling	0,65	0.65	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Eutro	eutrofiëring	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Invas	invasieve exoten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	diepte_max	maximale diepte	0,65	0.65	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Schom	schommeling winter/zomer	0,3	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Secch	secchi-diepte	0,20	0.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Vgras	vergrassing	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2021110215074297	OV_KRA_002_3130a_18	Vzuur	verzuring	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	Seccd	diepte van secchibepaling	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	Eutro	eutrofiëring	7	7	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	helde	helderheid	trand	NA	0	0	0	class	Troebel anders
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	Invas	invasieve exoten	7	7	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	diepte_max	maximale diepte	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	Schom	schommeling winter/zomer	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	Secch	secchi-diepte	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514273283	OVLBVN0215_GH_21	SleSo	sleutelsoorten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	Helo	bedekking helofyten	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	chara	chara	51ss	NA	0	0	0	class	> 50% bestaat uit sleutelsoorten
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	Seccd	diepte van secchibepaling	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	Eutro	eutrofiëring	35	35	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	Invas	invasieve exoten	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	diepte_max	maximale diepte	1,90	1.9	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	Secch	secchi-diepte	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514291966	OVLBVN0235_3140_21	SleSo	sleutelsoorten	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	chara	chara	49ss	NA	0	0	0	class	< 50% bestaat uit sleutelsoorten
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	Seccd	diepte van secchibepaling	2,10	2.1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	diept	diepteklasse	2-4m	NA	0	0	0	class	>= 2m - < 4m
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	Eutro	eutrofiëring	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	helde	helderheid	gboz	NA	0	0	0	class	Vrij helder, geen bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	horst	horizontalestructuur	10m2	NA	0	0	0	class	> 1m& - < 10m²
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	Invas	invasieve exoten	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	diepte_max	maximale diepte	2,30	2.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	Secch	secchi-diepte	1,85	1.85	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012514502036	OVLBVN0202_3140_21	SleSo	sleutelsoorten	1	1	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	Helo	bedekking helofyten	40	40	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	chara	chara	49ss	NA	0	0	0	class	< 50% bestaat uit sleutelsoorten
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	Seccd	diepte van secchibepaling	1,00	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	Eutro	eutrofiëring	20	20	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	helde	helderheid	bozi	NA	0	0	0	class	Bodemzicht
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	Invas	invasieve exoten	60	60	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	diepte_max	maximale diepte	1,90	1.9	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	Secch	secchi-diepte	1,00	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515193464	OVLBVN0430_3140_21	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	Helo	bedekking helofyten	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	chara	chara	49ss	NA	0	0	0	class	< 50% bestaat uit sleutelsoorten
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	Seccd	diepte van secchibepaling	1,20	1.2	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	Eutro	eutrofiëring	90	90	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	helde	helderheid	trand	NA	0	0	0	class	Troebel anders
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	horst	horizontalestructuur	1m2	NA	0	0	0	class	<= 1m²
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	Invas	invasieve exoten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	diepte_max	maximale diepte	1,30	1.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	Secch	secchi-diepte	0,90	0.9	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515390379	OVLBVN0680_3140_21	SleSo	sleutelsoorten	0-x-1	0.5	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	Helo	bedekking helofyten	15	15	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	Seccd	diepte van secchibepaling	0,75	0.75	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	Eutro	eutrofiëring	60	60	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	helde	helderheid	trand	NA	0	0	0	class	Troebel anders
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	Invas	invasieve exoten	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	diepte_max	maximale diepte	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	Schom	schommeling winter/zomer	0,50	0.5	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	Secch	secchi-diepte	0,55	0.55	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012515544403	OVLBVN0261_GH_21	SleSo	sleutelsoorten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	Helo	bedekking helofyten	6	6	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	Seccd	diepte van secchibepaling	0,80	0.8	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	Eutro	eutrofiëring	90	90	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	Invas	invasieve exoten	2	2	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	peil	peil	norm	NA	0	0	0	class	Normaal
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	Schom	schommeling winter/zomer	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	Secch	secchi-diepte	0,40	0.4	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516024380	OVLBVN0441_GH_21	SleSo	sleutelsoorten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	Helo	bedekking helofyten	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	Seccd	diepte van secchibepaling	0,60	0.6	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	Eutro	eutrofiëring	65	65	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	helde	helderheid	trsub	NA	0	0	0	class	Troebel door substraat
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	Invas	invasieve exoten	10	10	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	diepte_max	maximale diepte	1,00	1	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	Secch	secchi-diepte	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516145563	OVLBVN0681_GH_21	SleSo	sleutelsoorten	0	0	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516275012	OVLBVN0445_GH_21	Helo	bedekking helofyten	3	3	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516275012	OVLBVN0445_GH_21	Seccd	diepte van secchibepaling	0,30	0.3	0	0	1	m	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516275012	OVLBVN0445_GH_21	diept	diepteklasse	0-2m	NA	0	0	0	class	0 - < 2m
HT31xx_LSVI_StilstaandeWateren	IV2022012516275012	OVLBVN0445_GH_21	Eutro	eutrofiëring	30	30	0	0	1	%	NA
HT31xx_LSVI_StilstaandeWateren	IV2022012516275012	OVLBVN0445_GH_21	helde	helderheid	fytog	NA	0	0	0	class	Gekleurd door fytoplankton - groen
HT31xx_LSVI_StilstaandeWateren	IV2022012516275012	OVLBVN0445_GH_21	Invas	invasieve exoten	0	0	0	0	1	%	NA
