"";"survey";"recording_givid";"name";"phenology_code";"species_cover_code";"species_cover";"scale"
"3081";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"3082";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Bidens";"-";"f";7;"Tansley Meren"
"3083";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Ceratophyllum";"-";"a";30;"Tansley Meren"
"3084";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Glyceria fluitans (L.) R. Brown";"-";"o";3;"Tansley Meren"
"3085";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3086";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Lythrum salicaria L.";"-";"f";7;"Tansley Meren"
"3087";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Potamogeton pusillus L.";"-";"r";1;"Tansley Meren"
"3088";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Typha";"-";"f";7;"Tansley Meren"
"3089";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Draadwier";"-";"d";87;"Tansley Meren"
"3090";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Baldellia ranunculoides subsp. ranunculoides";"-";"o";3;"Tansley Meren"
"3091";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Scirpus fluitans L.";"-";"r";1;"Tansley Meren"
"3092";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508240678";"Juncus bulbosus L.";"-";"o";3;"Tansley Meren"
"3093";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Agrostis stolonifera L.";"-";"r";1;"Tansley Meren"
"3094";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3095";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Lythrum salicaria L.";"-";"f";7;"Tansley Meren"
"3096";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Typha";"-";"o";3;"Tansley Meren"
"3097";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Draadwier";"-";"f";7;"Tansley Meren"
"3098";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Pilularia globulifera L.";"-";"f";7;"Tansley Meren"
"3099";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508292047";"Juncus bulbosus L.";"-";"d";87;"Tansley Meren"
"3100";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508334755";"Draadwier";"-";"f";7;"Tansley Meren"
"3101";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508334755";"Chara globularis var. virgata (Kütz.) R.D. Wood";"-";"f";7;"Tansley Meren"
"3102";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508420118";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"3103";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508420118";"Molinia caerulea (L.) Moench";"-";"a";30;"Tansley Meren"
"3104";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508420118";"Rhynchospora alba (L.) Vahl";"-";"o";3;"Tansley Meren"
"3105";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508420118";"Sphagnum cuspidatum Ehrh. ex Hoffm.";"-";"f";7;"Tansley Meren"
"3106";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508420118";"Utricularia minor L.";"-";"f";7;"Tansley Meren"
"3107";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508420118";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"3108";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Agrostis stolonifera L.";"-";"f";7;"Tansley Meren"
"3109";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Glyceria fluitans (L.) R. Brown";"-";"a";30;"Tansley Meren"
"3110";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Juncus effusus L.";"-";"r";1;"Tansley Meren"
"3111";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Typha";"-";"o";3;"Tansley Meren"
"3112";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Draadwier";"-";"f";7;"Tansley Meren"
"3113";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Hypericum elodes L.";"-";"a";30;"Tansley Meren"
"3114";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Scirpus fluitans L.";"-";"f";7;"Tansley Meren"
"3115";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Juncus bulbosus L.";"-";"o";3;"Tansley Meren"
"3116";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Sphagnum";"-";"f";7;"Tansley Meren"
"3117";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508472188";"Drepanocladus fluitans";"-";"o";3;"Tansley Meren"
"3118";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"3119";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Agrostis stolonifera L.";"-";"f";7;"Tansley Meren"
"3120";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Juncus effusus L.";"-";"a";30;"Tansley Meren"
"3121";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Molinia caerulea (L.) Moench";"-";"a";30;"Tansley Meren"
"3122";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Typha";"-";"o";3;"Tansley Meren"
"3123";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Draadwier";"-";"f";7;"Tansley Meren"
"3124";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Scirpus fluitans L.";"-";"o";3;"Tansley Meren"
"3125";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Juncus bulbosus L.";"-";"a";30;"Tansley Meren"
"3126";"HT31xx_LSVI_StilstaandeWateren";"IV2019110508522557";"Sphagnum";"-";"d";87;"Tansley Meren"
"3127";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"3128";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Agrostis stolonifera L.";"-";"f";7;"Tansley Meren"
"3129";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Hydrocotyle vulgaris L.";"-";"f";7;"Tansley Meren"
"3130";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Juncus effusus L.";"-";"a";30;"Tansley Meren"
"3131";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Molinia caerulea (L.) Moench";"-";"a";30;"Tansley Meren"
"3132";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Typha";"-";"o";3;"Tansley Meren"
"3133";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Utricularia minor L.";"-";"f";7;"Tansley Meren"
"3134";"HT31xx_LSVI_StilstaandeWateren";"IV2019110509594859";"Juncus bulbosus L.";"-";"a";30;"Tansley Meren"
"3135";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Agrostis canina L.";"-";"o";3;"Tansley Meren"
"3136";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Agrostis stolonifera L.";"-";"f";7;"Tansley Meren"
"3137";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Glyceria fluitans (L.) R. Brown";"-";"f";7;"Tansley Meren"
"3138";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3139";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3140";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Draadwier";"-";"a";30;"Tansley Meren"
"3141";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Ranunculus ololeucos Lloyd";"-";"f";7;"Tansley Meren"
"3142";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"3143";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Sphagnum";"-";"f";7;"Tansley Meren"
"3144";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510064438";"Drepanocladus fluitans";"-";"a";30;"Tansley Meren"
"3145";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510125707";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"3146";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510125707";"Glyceria fluitans (L.) R. Brown";"-";"o";3;"Tansley Meren"
"3147";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510125707";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3148";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510125707";"Lythrum salicaria L.";"-";"f";7;"Tansley Meren"
"3149";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510125707";"Typha";"-";"r";1;"Tansley Meren"
"3150";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510125707";"Elatine hexandra (Lapierre) DC.";"-";"r";1;"Tansley Meren"
"3151";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Calamagrostis canescens (Weber) Roth";"-";"f";7;"Tansley Meren"
"3152";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Glyceria fluitans (L.) R. Brown";"-";"f";7;"Tansley Meren"
"3153";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3154";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Lemna";"-";"f";7;"Tansley Meren"
"3155";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Draadwier";"-";"d";87;"Tansley Meren"
"3156";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Crassula helmsii (T. Kirk) Cock.";"-";"f";7;"Tansley Meren"
"3157";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Lemna minuta Humb., Bonpl. et Kunth";"-";"f";7;"Tansley Meren"
"3158";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Apium inundatum (L.) Reichenb. f.";"-";"a";30;"Tansley Meren"
"3159";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Pilularia globulifera L.";"-";"f";7;"Tansley Meren"
"3160";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"3161";"HT31xx_LSVI_StilstaandeWateren";"IV2019110510174735";"Drepanocladus fluitans (Hedw.) Warnst.";"-";"a";30;"Tansley Meren"
"3162";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Agrostis canina L.";"-";"f";7;"Tansley Meren"
"3163";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Agrostis stolonifera L.";"-";"f";7;"Tansley Meren"
"3164";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Calamagrostis canescens (Weber) Roth";"-";"f";7;"Tansley Meren"
"3165";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"3166";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Lythrum salicaria L.";"-";"f";7;"Tansley Meren"
"3167";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3168";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Draadwier";"-";"f";7;"Tansley Meren"
"3169";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Hypericum elodes L.";"-";"r";1;"Tansley Meren"
"3170";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Luronium natans (L.) Rafin.";"-";"f";7;"Tansley Meren"
"3171";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Nitella gracilis (Sm.) C. Agardh";"-";"r";1;"Tansley Meren"
"3172";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Nitella translucens (Pers.) C. Agardh";"-";"o";3;"Tansley Meren"
"3173";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Pilularia globulifera L.";"-";"f";7;"Tansley Meren"
"3174";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Scirpus fluitans L.";"-";"f";7;"Tansley Meren"
"3175";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Juncus bulbosus L.";"-";"a";30;"Tansley Meren"
"3176";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513274182";"Sphagnum";"-";"f";7;"Tansley Meren"
"3177";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513325514";"Glyceria maxima (Hartm.) Holmberg";"-";"f";7;"Tansley Meren"
"3178";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513325514";"Spirodela polyrhiza (L.) Schleid.";"-";"f";7;"Tansley Meren"
"3179";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513325514";"Lemna";"-";"f";7;"Tansley Meren"
"3180";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513325514";"Draadwier";"-";"o";3;"Tansley Meren"
"3181";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513325514";"Hydrocharis morsus-ranae L.";"-";"f";7;"Tansley Meren"
"3182";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513325514";"Utricularia australis R. Brown";"-";"f";7;"Tansley Meren"
"3183";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Ceratophyllum";"-";"f";7;"Tansley Meren"
"3184";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Potamogeton pectinatus L.";"-";"o";3;"Tansley Meren"
"3185";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Spirodela polyrhiza (L.) Schleid.";"-";"f";7;"Tansley Meren"
"3186";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Draadwier";"-";"r";1;"Tansley Meren"
"3187";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Lemna";"-";"f";7;"Tansley Meren"
"3188";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Elodea nuttallii (Planch.) St John";"-";"o";3;"Tansley Meren"
"3189";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Lemna minuta Humb., Bonpl. et Kunth";"-";"f";7;"Tansley Meren"
"3190";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513370240";"Potamogeton nodosus Poiret";"-";"f";7;"Tansley Meren"
"3191";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Ceratophyllum";"-";"o";3;"Tansley Meren"
"3192";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Myriophyllum spicatum L.";"-";"cd";62;"Tansley Meren"
"3193";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Spirodela polyrhiza (L.) Schleid.";"-";"f";7;"Tansley Meren"
"3194";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Lemna";"-";"o";3;"Tansley Meren"
"3195";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Draadwier";"-";"cd";62;"Tansley Meren"
"3196";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Elodea nuttallii (Planch.) St John";"-";"f";7;"Tansley Meren"
"3197";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Lemna minuta Humb., Bonpl. et Kunth";"-";"o";3;"Tansley Meren"
"3198";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Hydrocharis morsus-ranae L.";"-";"o";3;"Tansley Meren"
"3199";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513444368";"Potamogeton nodosus Poiret";"-";"f";7;"Tansley Meren"
"3200";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513521363";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3201";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513521363";"Typha";"-";"a";30;"Tansley Meren"
"3202";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513521363";"Elatine hexandra (Lapierre) DC.";"-";"f";7;"Tansley Meren"
"3203";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Agrostis stolonifera L.";"-";"r";1;"Tansley Meren"
"3204";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"3205";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Lythrum salicaria L.";"-";"o";3;"Tansley Meren"
"3206";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3207";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Typha";"-";"f";7;"Tansley Meren"
"3208";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Elodea nuttallii (Planch.) St John";"-";"f";7;"Tansley Meren"
"3209";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Elatine hexandra (Lapierre) DC.";"-";"f";7;"Tansley Meren"
"3210";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Eleocharis acicularis (L.) Roem. et Schult.";"-";"f";7;"Tansley Meren"
"3211";"HT31xx_LSVI_StilstaandeWateren";"IV2019110513593676";"Scirpus setaceus L.";"-";"r";1;"Tansley Meren"
"3212";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514072203";"Juncus effusus L.";"-";"r";1;"Tansley Meren"
"3213";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514072203";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3214";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514072203";"Lobelia dortmanna L.";"-";"o";3;"Tansley Meren"
"3215";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514072203";"Juncus bulbosus L.";"-";"o";3;"Tansley Meren"
"3216";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514072203";"Sphagnum";"-";"f";7;"Tansley Meren"
"3217";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Juncus effusus L.";"-";"r";1;"Tansley Meren"
"3218";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3219";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Phragmites australis (Cav.) Steud.";"-";"f";7;"Tansley Meren"
"3220";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Rhynchospora alba (L.) Vahl";"-";"o";3;"Tansley Meren"
"3221";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Rhynchospora fusca (L.) Ait. f.";"-";"o";3;"Tansley Meren"
"3222";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"-";"f";7;"Tansley Meren"
"3223";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Utricularia minor L.";"-";"f";7;"Tansley Meren"
"3224";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514235553";"Juncus bulbosus L.";"-";"o";3;"Tansley Meren"
"3225";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Calamagrostis canescens (Weber) Roth";"-";"o";3;"Tansley Meren"
"3226";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Glyceria fluitans (L.) R. Brown";"-";"o";3;"Tansley Meren"
"3227";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Juncus effusus L.";"-";"f";7;"Tansley Meren"
"3228";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3229";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Lemna";"-";"f";7;"Tansley Meren"
"3230";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Draadwier";"-";"a";30;"Tansley Meren"
"3231";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Nitella translucens (Pers.) C. Agardh";"-";"d";87;"Tansley Meren"
"3232";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Potamogeton polygonifolius Pourr.";"-";"f";7;"Tansley Meren"
"3233";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Scirpus fluitans L.";"-";"r";1;"Tansley Meren"
"3234";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Juncus bulbosus L.";"-";"o";3;"Tansley Meren"
"3235";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514294765";"Sphagnum";"-";"o";3;"Tansley Meren"
"3236";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514345308";"Lemna";"-";"f";7;"Tansley Meren"
"3237";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514345308";"Draadwier";"-";"a";30;"Tansley Meren"
"3238";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514345308";"Nitella translucens (Pers.) C. Agardh";"-";"d";87;"Tansley Meren"
"3239";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Agrostis canina L.";"-";"r";1;"Tansley Meren"
"3240";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"3241";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Hydrocotyle vulgaris L.";"-";"f";7;"Tansley Meren"
"3242";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3243";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3244";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Phragmites australis (Cav.) Steud.";"-";"f";7;"Tansley Meren"
"3245";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Typha";"-";"f";7;"Tansley Meren"
"3246";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Carex lasiocarpa Ehrh.";"-";"f";7;"Tansley Meren"
"3247";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Rhynchospora alba (L.) Vahl";"-";"o";3;"Tansley Meren"
"3248";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"-";"f";7;"Tansley Meren"
"3249";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Sphagnum majus (Russow) C.E.O.Jensen";"-";"o";3;"Tansley Meren"
"3250";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Utricularia minor L.";"-";"f";7;"Tansley Meren"
"3251";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Juncus bulbosus L.";"-";"f";7;"Tansley Meren"
"3252";"HT31xx_LSVI_StilstaandeWateren";"IV2019110514561774";"Warnstorfia fluitans (Hedw.) Loeske";"-";"r";1;"Tansley Meren"
"3253";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Agrostis canina L.";"-";"f";7;"Tansley Meren"
"3254";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"3255";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Bidens";"-";"o";3;"Tansley Meren"
"3256";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Glyceria fluitans (L.) R. Brown";"-";"f";7;"Tansley Meren"
"3257";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3258";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Molinia caerulea (L.) Moench";"-";"o";3;"Tansley Meren"
"3259";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Draadwier";"-";"a";30;"Tansley Meren"
"3260";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Luronium natans (L.) Rafin.";"-";"r";1;"Tansley Meren"
"3261";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Juncus bulbosus L.";"-";"a";30;"Tansley Meren"
"3262";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515035863";"Sphagnum";"-";"d";87;"Tansley Meren"
"3263";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Agrostis canina L.";"-";"f";7;"Tansley Meren"
"3264";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Agrostis stolonifera L.";"-";"o";3;"Tansley Meren"
"3265";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Bidens";"-";"o";3;"Tansley Meren"
"3266";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Glyceria fluitans (L.) R. Brown";"-";"f";7;"Tansley Meren"
"3267";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Hydrocotyle vulgaris L.";"-";"f";7;"Tansley Meren"
"3268";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3269";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Molinia caerulea (L.) Moench";"-";"o";3;"Tansley Meren"
"3270";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Rhynchospora alba (L.) Vahl";"-";"r";1;"Tansley Meren"
"3271";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Sphagnum fallax (H.Klinggr.) H.Klinggr.";"-";"d";87;"Tansley Meren"
"3272";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515092969";"Juncus bulbosus L.";"-";"a";30;"Tansley Meren"
"3273";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Agrostis canina L.";"-";"f";7;"Tansley Meren"
"3274";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Hydrocotyle vulgaris L.";"-";"f";7;"Tansley Meren"
"3275";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Juncus effusus L.";"-";"o";3;"Tansley Meren"
"3276";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Molinia caerulea (L.) Moench";"-";"f";7;"Tansley Meren"
"3277";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Phragmites australis (Cav.) Steud.";"-";"a";30;"Tansley Meren"
"3278";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Potamogeton polygonifolius Pourr.";"-";"f";7;"Tansley Meren"
"3279";"HT31xx_LSVI_StilstaandeWateren";"IV2019110515122209";"Carex lasiocarpa Ehrh.";"-";"f";7;"Tansley Meren"
